method,rank,seed,step,x_half_width_m,y_half_height_m,horizontal_weight,vertical_weight,lambda2_true,lambda3_true,fiedler_gap,lambda2_estimate_mean,lambda2_estimate_min,lambda2_estimate_max,positive_estimation_error,subspace_sine_error,active_edge_count,consensus_step,consensus_contraction,component_1,component_2,component_3,component_4
ours-r2-block,2,9,18,12.309016994374947,10.690983005625053,0.05670743972283814,0.1438306067119581,0.1134148794456763,0.28766121342391626,0.17424633397823996,0.11298084068590325,0.11297637310630394,0.11298530831192083,0.0,0.0010188550851431906,4,0.16666666666666666,0.9810975200923873,-0.42245856711066515,-0.56536842801982,0.4223403311350139,0.565230975019098
ours-r2-block,2,9,19,12.338670567945424,10.661329432054576,0.05527114019583064,0.14533569217081865,0.11054228039166121,0.2906713843416373,0.1801291039499761,0.11011941574016626,0.11011661085970377,0.11012222063387908,0.0,0.0006833785152084235,4,0.16666666666666666,0.9815762866013898,-0.4224480692658255,-0.5653469605971425,0.42235698766257396,0.5652589583326745
ours-r2-block,2,9,20,12.36602540378444,10.63397459621556,0.053958739160941425,0.14671346414065892,0.10791747832188281,0.29342692828131794,0.18550944995943514,0.10750480455108903,0.1075030294691414,0.1075065796368112,0.0,0.00045969451020093724,4,0.16666666666666666,0.9820137536130196,-0.4224402253309049,-0.5653342509963869,0.4223710226330145,0.5652781195850157
ours-r2-block,2,9,21,12.391006524188368,10.608993475811632,0.05277099929768423,0.14796250139242434,0.1055419985953685,0.29592500278484873,0.19038300418948023,0.10513850951558654,0.10513737699377448,0.10513964203847162,0.0,0.0003101214732098948,4,0.16666666666666666,0.9824096669007719,-0.4224346525339621,-0.565327170790087,0.42238270431235386,0.5652914762951052
ours-r2-block,2,9,22,12.4135454576426,10.5864545423574,0.05170838708952974,0.1490817236232271,0.10341677417905952,0.2981634472464543,0.1947466730673948,0.10302146215495069,0.10302073365557454,0.10302219065463121,0.0,0.00020980409246953,4,0.16666666666666666,0.9827638709701567,-0.42243091825133067,-0.5653236405576155,0.4223923382162381,0.5653009938249758
ours-r2-block,2,9,23,12.433580426497201,10.566419573502799,0.05077113278183476,0.1500703358731267,0.10154226556366946,0.3001406717462535,0.198598406182584,0.10115413079107875,0.10115365833076274,0.10115460325148092,0.0,0.00014231507038317152,4,0.16666666666666666,0.9830762890727217,-0.4224285980753183,-0.56532228339203,0.42240022030950886,0.5653079372711353
ours-r2-block,2,9,24,12.451056516295154,10.548943483704846,0.04995928778657567,0.15092777541465277,0.0999185755731514,0.3018555508293055,0.2019369752561541,0.09953662961538022,0.09953632071101776,0.0995369385197669,0.0,9.677205760334649e-05,4,0.16666666666666666,0.9833469040711414,-0.4224273059511046,-0.5653221898094393,0.42240661337259316,0.5653131102968914
ours-r2-block,2,9,25,12.465925826289068,10.534074173710932,0.049272778275181846,0.1516536623577275,0.09854555655036369,0.303307324715455,0.20476176816509134,0.0981688230851974,0.09816861950014893,0.09816902667025272,0.0,6.594675345914502e-05,4,0.16666666666666666,0.9835757405749394,-0.4224267074147848,-0.5653227596916238,0.4224117380429444,0.5653170160305622
ours-r2-block,2,9,26,12.478147600733806,10.521852399266194,0.04871145384567596,0.1522477550168648,0.09742290769135187,0.3044955100337296,0.20707260234237773,0.09705042183432588,0.09705028661301353,0.09705055705564022,0.0,4.502380614776346e-05,4,0.16666666666666666,0.983762848718108,-0.4224265229452205,-0.5653235970558737,0.4224157726158564,0.5653199645851702
ours-r2-block,2,9,27,12.487688340595138,10.512311659404862,0.04827513030203274,0.15270991089464175,0.09655026060406546,0.30541982178928356,0.2088695611852181,0.09618106745999826,0.09618097696752978,0.09618115795246725,0.0,3.078508136781527e-05,4,0.16666666666666666,0.9839082898993224,-0.422426525881994,-0.5653244407045283,0.4224188576080344,0.5653221442985006
ours-r2-block,2,9,28,12.494521895368273,10.505478104631727,0.04796362573782265,0.1530400539544348,0.09592725147564528,0.3060801079088697,0.2101528564332244,0.09556040424600924,0.09556034324772955,0.09556046524428913,0.0,2.1072607644434973e-05,4,0.16666666666666666,0.9840121247540591,-0.42242653768859006,-0.565325118980485,0.4224211024796546,0.5653236685235008
ours-r2-block,2,9,29,12.498629534754574,10.501370465245426,0.0477767892696447,0.15323814869229752,0.09555357853928943,0.3064762973845951,0.21092271884530567,0.09518813636297678,0.0951880949617751,0.0951881777641785,0.0,1.4434388044822492e-05,4,0.16666666666666666,0.9840744035767851,-0.422426422234468,-0.5653255205260371,0.42242259289696676,0.565324606084523
ours-r2-block,2,9,30,12.5,10.5,0.04771452191663301,0.15330418137541366,0.095429043833266,0.30660836275082726,0.21117931891756125,0.0950640694674094,0.09506404118366864,0.09506409775115017,0.0,9.890027647631761e-06,4,0.16666666666666666,0.9840951593611224,-0.4224260800425835,-0.5653255755283878,0.4224233975973211,0.5653250009111248
ours-r2-block,2,9,31,12.498629534754574,10.501370465245426,0.0477767892696447,0.15323814869229752,0.09555357853928943,0.3064762973845951,0.21092271884530567,0.09518813595258357,0.09518811651164397,0.09518815539352318,0.0,6.775392661050046e-06,4,0.16666666666666666,0.9840744035767851,-0.42242544298081475,-0.5653252437399138,0.42242357437161904,0.5653248845519484
ours-r2-block,2,9,32,12.494521895368273,10.505478104631727,0.04796362573782265,0.1530400539544348,0.09592725147564528,0.3060801079088697,0.2101528564332244,0.09556040341019342,0.09556038997093008,0.09556041684945676,0.0,4.639073959158647e-06,4,0.16666666666666666,0.9840121247540591,-0.4224244695859855,-0.5653245068067638,0.42242317496827614,0.5653242840280022
ours-r2-block,2,9,33,12.487688340595138,10.512311659404862,0.04827513030203274,0.15270991089464175,0.09655026060406546,0.30541982178928356,0.2088695611852181,0.09618106615464211,0.09618105681500823,0.09618107549427601,0.0,3.1733176452972833e-06,4,0.16666666666666666,0.9839082898993224,-0.4224231410408445,-0.5653233632884225,0.42242224889666813,0.5653232266412499
ours-r2-block,2,9,34,12.478147600733806,10.521852399266194,0.04871145384567596,0.1522477550168648,0.09742290769135187,0.3044955100337296,0.20707260234237773,0.0970504199493124,0.09705041342703194,0.09705042647159293,0.0,2.1673891348334202e-06,4,0.16666666666666666,0.983762848718108,-0.4224214577367431,-0.5653218253223707,0.422420846204024,0.5653217427903072
ours-r2-block,2,9,35,12.465925826289068,10.534074173710932,0.049272778275181846,0.1516536623577275,0.09854555655036369,0.303307324715455,0.20476176816509134,0.09816882036141202,0.09816881578623912,0.09816882493658492,0.0,1.4782973319573292e-06,4,0.16666666666666666,0.9835757405749394,-0.42241943631836604,-0.565319916267734,0.42241901934541026,0.5653198674731359
ours-r2-block,2,9,36,12.451056516295154,10.548943483704846,0.04995928778657567,0.15092777541465277,0.0999185755731514,0.3018555508293055,0.2019369752561541,0.09953662546286376,0.09953662224042631,0.09953662868530115,0.0,1.0060215252410321e-06,4,0.16666666666666666,0.9833469040711414,-0.4224171071012326,-0.5653176689111596,0.4224168242815869,0.5653176409151386
ours-r2-block,2,9,37,12.433580426497201,10.566419573502799,0.05077113278183476,0.1500703358731267,0.10154226556366946,0.3001406717462535,0.198598406182584,0.10115412389143694,0.10115412161334557,0.10115412616952832,0.0,6.82206341162896e-07,4,0.16666666666666666,0.9830762890727217,-0.4224145117637493,-0.5653151239800164,0.4224143209375848,0.5653151086064622
ours-r2-block,2,9,38,12.4135454576426,10.5864545423574,0.05170838708952974,0.1490817236232271,0.10341677417905952,0.2981634472464543,0.1947466730673948,0.10302144958941847,0.10302144797349493,0.10302145120534201,0.0,4.6289636394408544e-07,4,0.16666666666666666,0.9827638709701567,-0.42241170123419725,-0.5653123288118719,0.4224115731444187,0.5653123209345565
ours-r2-block,2,9,39,12.391006524188368,10.608993475811632,0.05277099929768423,0.14796250139242434,0.1055419985953685,0.29592500278484873,0.19038300418948023,0.10513848484495503,0.10513848369521024,0.10513848599469978,0.0,3.11145380404906e-07,4,0.16666666666666666,0.9824096669007719,-0.4224087337137329,-0.56530933609531,0.422408648172857,0.5653093325369958
ours-r2-block,2,9,40,12.36602540378444,10.63397459621556,0.053958739160941425,0.14671346414065892,0.10791747832188281,0.29342692828131794,0.18550944995943514,0.10750475356977424,0.10750475274942832,0.10750475439012012,0.0,2.1073424255447017e-07,4,0.16666666666666666,0.9820137536130196,-0.4224056727959419,-0.565306202638555,0.42240561595428516,0.5653062014614988
ours-r2-block,2,9,41,12.338670567945424,10.661329432054576,0.05527114019583064,0.14533569217081865,0.11054228039166121,0.2906713843416373,0.1801291039499761,0.11011930704984081,0.11011930646301624,0.1101193076366654,0.0,1.3978528260658472e-07,4,0.16666666666666666,0.9815762866013898,-0.4224025856601497,-0.5653029881478807,0.4224025480708435,0.5653029881962502
ours-r2-block,2,9,42,12.309016994374947,10.690983005625053,0.05670743972283814,0.1438306067119581,0.1134148794456763,0.28766121342391626,0.17424633397823996,0.11298060469380655,0.11298060427302846,0.11298060511458463,0.0,8.688795409866125e-08,4,0.16666666666666666,0.9810975200923873,-0.42239954132908375,-0.5652997540131329,0.4223995165857215,0.5652997546184501
ours-r2-block,2,9,43,12.277145961456972,10.722854038543028,0.05826651774666908,0.1422000265452471,0.11653303549333817,0.2844000530904942,0.16786701759715605,0.11608639256685677,0.11608639226446787,0.11608639286924563,0.0,6.664001874625056e-08,4,0.16666666666666666,0.980577827417777,-0.42239660899146075,-0.5652965621064244,0.4223965927746767,0.5652965628988981
ours-r2-block,2,9,44,12.243144825477394,10.756855174522606,0.05994683618030585,0.1404462240765282,0.11989367236061174,0.2808924481530564,0.16099877579244468,0.11943358272220511,0.11943358250443602,0.11943358293997418,0.0,3.650024149988857e-08,4,0.16666666666666666,0.9800177212732314,-0.42239385639709487,-0.5652934736046225,0.4223938458113942,0.5652934743933535
ours-r2-block,2,9,45,12.207106781186548,10.792893218813452,0.061746380007415794,0.13857197912785907,0.12349276001483159,0.2771439582557182,0.1536511982408866,0.12301813651536325,0.12301813635821549,0.12301813667251099,0.0,4.470348358154297e-08,4,0.16666666666666666,0.9794178733308614,-0.42239134833671743,-0.5652905478483161,0.42239134145206364,0.5652905485461994
ours-r2-block,2,9,46,12.16913060635886,10.83086939364114,0.06366260203442069,0.13658062863626308,0.12732520406884132,0.2731612572725262,0.1458360532036849,0.12683495519366217,0.12683495508003645,0.12683495530728794,0.0,0.0,4,0.16666666666666666,0.9787791326551931,-0.42238914522134535,-0.5652878412504729,0.4223891407583089,0.5652878418279561
ours-r2-block,2,9,47,12.129320391049838,10.870679608950162,0.06569237290144903,0.13447611042226862,0.13138474580289805,0.2689522208445371,0.13756747504163908,0.13087778108211548,0.13087778099979916,0.1308777811644318,0.0,1.4901161193847656e-08,4,0.16666666666666666,0.9781025423661837,-0.42238730177745326,-0.565285406267949,0.42238729889236215,0.565285406725238
ours-r2-block,2,9,48,12.087785252292473,10.912214747707527,0.06783193799456627,0.1322629992321747,0.1356638759891326,0.2645259984643494,0.12886212247521678,0.13513911262513179,0.13513911256538347,0.13513911268488005,0.0,1.4901161193847656e-08,4,0.16666666666666666,0.9773893540018113,-0.42238586587468213,-0.5652832904486947,0.4223858640139779,0.5652832907995913
ours-r2-block,2,9,49,12.044639035015027,10.955360964984973,0.07007688282542139,0.1299465333715009,0.14015376565084284,0.2598930667430017,0.11973930109215888,0.1396101363827685,0.1396101363393188,0.13961013642621828,0.0,2.1073424255447017e-08,4,0.16666666666666666,0.9766410390581929,-0.42238487750283976,-0.5652815355673889,0.42238487630499555,0.5652815358303165
ours-r2-block,2,9,50,12.0,11.0,0.07242210831572872,0.12753263043394406,0.14484421663145744,0.255065260867888,0.11022104423643056,0.14428067881466694,0.14428067878301049,0.1442806788463234,0.0,3.332000937312528e-08,4,0.16666666666666666,0.9758592972280904,-0.4223843679145884,-0.5652801768622915,0.42238436714448513,0.5652801770556596
ours-r2-block,2,9,51,11.953990499739547,11.046009500260453,0.07486181724181325,0.12502789088738686,0.1497236344836265,0.2500557817747738,0.10033214729114728,0.14913918031313117,0.14913918029002468,0.14913918033623766,0.0,3.942476676500724e-08,4,0.16666666666666666,0.9750460609193956,-0.4223843589496652,-0.5652792423865295,0.42238435845496475,0.5652792425266173
ours-r2-block,2,9,52,11.9067366430758,11.0932633569242,0.07738951286009495,0.12243958859892094,0.1547790257201899,0.24487917719784189,0.09010015147765199,0.15417269347232812,0.15417269345543233,0.15417269348922388,0.0,2.1073424255447017e-08,4,0.16666666666666666,0.9742034957133017,-0.422384862555468,-0.5652787524873126,0.42238486223778604,0.5652787525875582
ours-r2-block,2,9,53,11.8583679495453,11.1416320504547,0.07999801045169483,0.11977564775346877,0.1599960209033897,0.23955129550693754,0.07955527460354783,0.15936690701168627,0.15936690699931086,0.15936690702406167,0.0,0.0,4,0.16666666666666666,0.9733339965161018,-0.4223858805173305,-0.5652787194267777,0.42238588031329877,0.5652787194977826
ours-r2-block,2,9,54,11.809016994374948,11.190983005625052,0.08267946219970021,0.11704460603116204,0.1653589243994004,0.23408921206232405,0.06873028766292366,0.1647061961217239,0.1647061961126452,0.16470619613080262,0.0,0.0,4,0.16666666666666666,0.9724401792667666,-0.4223874044095174,-0.5652791471577276,0.422387404278406,0.5652791472075932
ours-r2-block,2,9,55,11.75881904510252,11.24118095489748,0.08542539545489596,0.11425556434046111,0.17085079090979186,0.22851112868092224,0.05766033777113039,0.17017369928800613,0.1701736992813365,0.17017369929467577,0.0,0.0,4,0.16666666666666666,0.9715248681817014,-0.4223894157746649,-0.5652800312662863,0.42238941569033595,0.5652800313010545
ours-r2-block,2,9,56,11.70791169081776,11.29208830918224,0.08822676406607337,0.11141812383886705,0.1764535281321467,0.2228362476777341,0.0463827195455874,0.1757514208963257,0.17575142089142004,0.17575142090123133,0.0,2.9802322387695312e-08,4,0.16666666666666666,0.9705910786446422,-0.4223918865350475,-0.5652813590911729,0.422391886480743,0.5652813591152671
ours-r2-block,2,9,57,11.656434465040231,11.343565534959769,0.09107401206237309,0.10854231139230144,0.18214802412474618,0.21708462278460292,0.03493659865985674,0.18142035815558616,0.18142035815197463,0.1814203581591977,0.0,0.0,4,0.16666666666666666,0.969641995979209,-0.4223947796334414,-0.5652831100256419,0.4223947795984216,0.5652831100422521
ours-r2-block,2,9,58,11.604528463267654,11.395471536732346,0.09395714859184769,0.10563849500971527,0.18791429718369534,0.21127699001943054,0.023362692835735194,0.1871606501225933,0.18716065011993294,0.18716065012525368,0.0,3.650024149988857e-08,4,0.16666666666666666,0.9686809504693841,-0.42239804989490737,-0.5652852560034115,0.42239804987228785,0.5652852560148107
ours-r2-block,2,9,59,11.552335956242944,11.447664043757056,0.09686583265767072,0.10271729112465539,0.19373166531534144,0.20543458224931085,0.01170291693396941,0.19295174590473418,0.19295174590277406,0.19295174590669426,0.0,0.0,4,0.16666666666666666,0.9677113891141098,-0.42240164509356254,-0.5652877621640312,0.4224016450789287,0.5652877621718237
ours-r2-block,2,9,60,11.5,11.5,0.09978946586628142,0.09978946586628142,0.1995789317325628,0.19957893173256283,2.7755575615628914e-17,0.19877257714892024,0.19877257714891008,0.1987725771489304,0.0,0.0,4,0.16666666666666666,0.9667368447112396,-0.42240550720087505,-0.5652905876865234,0.4224055071913925,0.5652905876918318
ours-r2-block,2,9,61,11.447664043757056,11.552335956242944,0.10271729112465539,0.09686583265767072,0.19373166531534147,0.20543458224931083,0.011702916933969354,0.19295173499423285,0.19295173499422688,0.19295173499423884,0.0,0.0,4,0.16666666666666666,0.9677113891141098,-0.42240957378476357,-0.5652936867733067,0.4224095737786097,0.565293686776911
ours-r2-block,2,9,62,11.395471536732346,11.604528463267654,0.10563849500971527,0.09395714859184769,0.18791429718369534,0.21127699001943054,0.023362692835735194,0.18716063979955644,0.18716063979955294,0.18716063979956002,0.0,2.9802322387695312e-08,4,0.16666666666666666,0.9686809504693841,-0.42241377952218223,-0.5652970097596335,0.4224137795181838,0.5652970097620732
ours-r2-block,2,9,63,11.343565534959769,11.656434465040231,0.10854231139230144,0.09107401206237309,0.1821480241247462,0.2170846227846029,0.03493659865985668,0.18142034856192701,0.18142034856192496,0.1814203485619291,0.0,0.0,4,0.16666666666666666,0.969641995979209,-0.4224180577826447,-0.565300504317836,0.4224180577800441,0.5653005043194823
ours-r2-block,2,9,64,11.29208830918224,11.70791169081776,0.11141812383886705,0.08822676406607337,0.17645352813214668,0.2228362476777341,0.046382719545587425,0.1757514121478273,0.17575141214782608,0.17575141214782852,0.0,0.0,4,0.16666666666666666,0.9705910786446422,-0.42242234223648495,-0.5653041167207965,0.42242234223479275,0.5653041167219043
ours-r2-block,2,9,65,11.24118095489748,11.75881904510252,0.11425556434046111,0.08542539545489596,0.1708507909097919,0.22851112868092222,0.057660337771130304,0.17017369147276473,0.17017369147276395,0.17017369147276554,0.0,2.5809568279517847e-08,4,0.16666666666666666,0.9715248681817014,-0.4224265684400907,-0.5653077931258649,0.42242656843898935,0.5653077931266075
ours-r2-block,2,9,66,11.190983005625053,11.809016994374947,0.11704460603116192,0.08267946219970031,0.16535892439940067,0.2340892120623238,0.06873028766292313,0.16470618929967318,0.1647061892996727,0.16470618929967368,0.0,0.0,4,0.16666666666666666,0.9724401792667665,-0.4224306753507262,-0.5653114808388924,0.42243067535001,0.5653114808393886
ours-r2-block,2,9,67,11.1416320504547,11.8583679495453,0.11977564775346877,0.07999801045169483,0.15999602090338966,0.23955129550693752,0.07955527460354786,0.15936690121512218,0.15936690121512187,0.15936690121512248,0.0,1.4901161193847656e-08,4,0.16666666666666666,0.9733339965161018,-0.4224346067261404,-0.5653151295185919,0.42243460672567495,0.5653151295189224
ours-r2-block,2,9,68,11.093263356924199,11.906736643075801,0.12243958859892105,0.07738951286009488,0.15477902572018978,0.24487917719784225,0.09010015147765246,0.15417268870732362,0.15417268870732345,0.15417268870732373,0.0,1.4901161193847656e-08,4,0.16666666666666666,0.9742034957133017,-0.4224383123684707,-0.5653186922836918,0.4224383123681685,0.5653186922839111
ours-r2-block,2,9,69,11.046009500260453,11.953990499739547,0.12502789088738686,0.07486181724181325,0.14972363448362647,0.2500557817747737,0.10033214729114726,0.14913917656167608,0.149139176561676,0.14913917656167625,0.0,2.1073424255447017e-08,4,0.16666666666666666,0.9750460609193956,-0.42244174917782845,-0.5653221266893155,0.4224417491776327,0.5653221266894604
ours-r2-block,2,9,70,11.0,12.0,0.12753263043394406,0.07242210831572872,0.1448442166314575,0.25506526086788806,0.11022104423643056,0.1442806760373645,0.14428067603736439,0.14428067603736455,0.0,2.9802322387695312e-08,4,0.16666666666666666,0.9758592972280904,-0.4224448819880153,-0.5653253955444555,0.4224448819878892,0.565325395544551
ours-r2-block,2,9,71,10.955360964984973,12.044639035015027,0.1299465333715009,0.07007688282542139,0.14015376565084278,0.25989306674300167,0.11973930109215888,0.13961013452191792,0.13961013452191787,0.139610134521918,0.0,3.332000937312528e-08,4,0.16666666666666666,0.9766410390581929,-0.42244768416451906,-0.5653284675487518,0.42244768416443784,0.5653284675488138
ours-r2-block,2,9,72,10.912214747707527,12.087785252292473,0.1322629992321747,0.06783193799456627,0.1356638759891326,0.2645259984643495,0.1288621224752169,0.13513911160801823,0.13513911160801803,0.13513911160801836,0.0,2.5809568279517847e-08,4,0.16666666666666666,0.9773893540018113,-0.42245013795302094,-0.5653313177338501,0.4224501379529689,0.5653313177338904
ours-r2-block,2,9,73,10.870679608950162,12.129320391049838,0.13447611042226862,0.06569237290144903,0.13138474580289802,0.26895222084453724,0.13756747504163921,0.13087778082435983,0.13087778082435975,0.13087778082435989,0.0,3.332000937312528e-08,4,0.16666666666666666,0.9781025423661837,-0.42245223457467723,-0.5653339277019807,0.42245223457464404,0.5653339277020069
ours-r2-block,2,9,74,10.83086939364114,12.16913060635886,0.13658062863626308,0.06366260203442069,0.12732520406884137,0.2731612572725262,0.14583605320368484,0.1268349556024948,0.12683495560249464,0.12683495560249491,0.0,0.0,4,0.16666666666666666,0.9787791326551931,-0.4224539740721642,-0.5653362856616201,0.42245397407214325,0.5653362856616371
ours-r2-block,2,9,75,10.792893218813452,12.207106781186548,0.13857197912785907,0.061746380007415794,0.12349276001483162,0.2771439582557182,0.15365119824088658,0.12301813749271429,0.12301813749271413,0.12301813749271444,0.0,0.0,4,0.16666666666666666,0.9794178733308614,-0.42245536491766816,-0.5653383862670612,0.4224553649176552,0.5653383862670724
ours-r2-block,2,9,76,10.756855174522606,12.243144825477394,0.1404462240765282,0.05994683618030585,0.11989367236061174,0.28089244815305653,0.1609987757924448,0.11943358416753068,0.11943358416753044,0.11943358416753087,0.0,0.0,4,0.16666666666666666,0.9800177212732314,-0.42245642340048717,-0.5653402302749246,0.42245642340047873,0.5653402302749317
ours-r2-block,2,9,77,10.72285403854303,12.27714596145697,0.14220002654524705,0.05826651774666918,0.11653303549333835,0.284400053090494,0.16786701759715564,0.11608639437964839,0.11608639437964825,0.11608639437964847,0.0,3.332000937312528e-08,4,0.16666666666666666,0.980577827417777,-0.4224571728176238,-0.5653418240361961,0.4224571728176184,0.5653418240362006
ours-r2-block,2,9,78,10.690983005625053,12.309016994374947,0.1438306067119581,0.05670743972283814,0.11341487944567623,0.28766121342391626,0.17424633397824002,0.11298060677574948,0.11298060677574936,0.11298060677574961,0.0,2.1073424255447017e-08,4,0.16666666666666666,0.9810975200923873,-0.42245764249556284,-0.5653431788468817,0.42245764249555945,0.5653431788468847
ours-r2-block,2,9,79,10.661329432054576,12.338670567945424,0.14533569217081865,0.05527114019583064,0.11054228039166122,0.29067138434163736,0.18012910394997614,0.1101193093066158,0.11011930930661572,0.11011930930661595,0.0,1.4901161193847656e-08,4,0.16666666666666666,0.9815762866013898,-0.4224578666752198,-0.5653443101838036,0.4224578666752174,0.5653443101838052
ours-r2-block,2,9,80,10.63397459621556,12.36602540378444,0.14671346414065892,0.053958739160941425,0.10791747832188289,0.2934269282813178,0.18550944995943489,0.1075047559125042,0.10750475591250394,0.10750475591250432,0.0,0.0,4,0.16666666666666666,0.9820137536130196,-0.4224578832948167,-0.565345236854373,0.42245788329481543,0.5653452368543739
ours-r2-block,2,9,81,10.608993475811632,12.391006524188368,0.14796250139242434,0.05277099929768423,0.10554199859536843,0.29592500278484873,0.1903830041894803,0.10513848719132256,0.10513848719132239,0.10513848719132275,0.0,0.0,4,0.16666666666666666,0.9824096669007719,-0.4224577327071094,-0.5653459800903438,0.422457732707109,0.5653459800903448
ours-r2-block,2,9,82,10.5864545423574,12.4135454576426,0.1490817236232271,0.05170838708952974,0.10341677417905945,0.29816344724645416,0.1947466730673947,0.10302145186448186,0.10302145186448172,0.10302145186448201,0.0,0.0,4,0.16666666666666666,0.9827638709701567,-0.422457456367859,-0.5653465626155135,0.4224574563678582,0.5653465626155137
ours-r2-block,2,9,83,10.566419573502799,12.433580426497201,0.1500703358731267,0.05077113278183476,0.10154226556366953,0.3001406717462536,0.19859840618258406,0.1011541260281826,0.10115412602818259,0.10115412602818263,0.0,0.0,4,0.16666666666666666,0.9830762890727217,-0.4224570955318054,-0.5653470077162824,0.42245709553180505,0.5653470077162827
ours-r2-block,2,9,84,10.548943483704846,12.451056516295154,0.15092777541465277,0.04995928778657567,0.09991857557315137,0.3018555508293056,0.20193697525615423,0.09953662740253331,0.09953662740253325,0.09953662740253337,0.0,0.0,4,0.16666666666666666,0.9833469040711414,-0.42245668999070973,-0.5653473383419952,0.42245668999070923,0.5653473383419951
ours-r2-block,2,9,85,10.534074173710932,12.465925826289068,0.1516536623577275,0.049272778275181846,0.09854555655036372,0.30330732471545496,0.20476176816509123,0.09816882205363442,0.09816882205363442,0.09816882205363443,0.0,0.0,4,0.16666666666666666,0.9835757405749394,-0.42245627688533743,-0.5653475762592306,0.4224562768853372,0.5653475762592309
ours-r2-block,2,9,86,10.521852399266194,12.478147600733806,0.1522477550168648,0.04871145384567596,0.09742290769135194,0.30449551003372943,0.2070726023423775,0.09705042135206521,0.09705042135206521,0.09705042135206522,0.0,0.0,4,0.16666666666666666,0.983762848718108,-0.4224558896199413,-0.565347741281026,0.42245588961994107,0.5653477412810258
ours-r2-block,2,9,87,10.512311659404862,12.487688340595138,0.15270991089464175,0.04827513030203274,0.09655026060406546,0.3054198217892835,0.20886956118521804,0.09618106723402904,0.09618106723402903,0.09618106723402904,0.0,3.332000937312528e-08,4,0.16666666666666666,0.9839082898993224,-0.42245555690386005,-0.5653478505884975,0.42245555690386016,0.5653478505884975
ours-r2-block,2,9,88,10.505478104631727,12.494521895368273,0.1530400539544348,0.04796362573782265,0.09592725147564529,0.30608010790886964,0.21015285643322434,0.09556040413996052,0.0955604041399605,0.09556040413996053,0.0,0.0,4,0.16666666666666666,0.9840121247540591,-0.42245530194072084,-0.5653479181588336,0.42245530194072106,0.5653479181588335
ours-r2-block,2,9,89,10.501370465245426,12.498629534754574,0.15323814869229752,0.0477767892696447,0.09555357853928945,0.3064762973845949,0.21092271884530547,0.09518813631316453,0.09518813631316447,0.09518813631316458,0.0,2.9802322387695312e-08,4,0.16666666666666666,0.9840744035767851,-0.4224551417815994,-0.5653479543103899,0.4224551417815995,0.5653479543103895
ours-r2-block,2,9,90,10.5,12.5,0.15330418137541366,0.04771452191663301,0.09542904383326603,0.30660836275082726,0.21117931891756123,0.09506406944401005,0.09506406944401005,0.09506406944401005,0.0,0.0,4,0.16666666666666666,0.9840951593611224,-0.4224550868544289,-0.5653479653726042,0.42245508685442884,0.5653479653726042
ours-r2-block,2,9,91,10.501370465245426,12.498629534754574,0.15323814869229752,0.0477767892696447,0.09555357853928945,0.3064762973845949,0.21092271884530547,0.09518813594159968,0.09518813594159964,0.09518813594159976,0.0,2.1073424255447017e-08,4,0.16666666666666666,0.9840744035767851,-0.42245514067817236,-0.5653479534858825,0.42245514067817236,0.5653479534858826
ours-r2-block,2,9,92,10.505478104631727,12.494521895368273,0.1530400539544348,0.04796362573782265,0.09592725147564529,0.30608010790886964,0.21015285643322434,0.09556040340504565,0.09556040340504561,0.09556040340504568,0.0,0.0,4,0.16666666666666666,0.9840121247540591,-0.422455299766764,-0.5653479165344015,0.4224552997667639,0.5653479165344013
ours-r2-block,2,9,93,10.512311659404862,12.487688340595138,0.15270991089464175,0.04827513030203274,0.09655026060406546,0.3054198217892835,0.20886956118521804,0.09618106615223508,0.09618106615223504,0.09618106615223511,0.0,0.0,4,0.16666666666666666,0.9839082898993224,-0.42245555372444543,-0.5653478482127656,0.42245555372444593,0.5653478482127657
ours-r2-block,2,9,94,10.521852399266194,12.478147600733806,0.1522477550168648,0.04871145384567596,0.09742290769135194,0.30449551003372943,0.2070726023423775,0.09705041994819028,0.09705041994819023,0.09705041994819032,0.0,0.0,4,0.16666666666666666,0.983762848718108,-0.4224558855308817,-0.5653477382255891,0.4224558855308822,0.5653477382255895
ours-r2-block,2,9,95,10.534074173710932,12.465925826289068,0.1516536623577275,0.049272778275181846,0.09854555655036372,0.30330732471545496,0.20476176816509123,0.0981688203608914,0.09816882036089139,0.09816882036089142,0.0,0.0,4,0.16666666666666666,0.9835757405749394,-0.42245627201105984,-0.5653475726170658,0.42245627201105984,0.5653475726170659
ours-r2-block,2,9,96,10.548943483704846,12.451056516295154,0.15092777541465277,0.04995928778657567,0.09991857557315137,0.3018555508293056,0.20193697525615423,0.09953662546262282,0.09953662546262282,0.09953662546262282,0.0,3.332000937312528e-08,4,0.16666666666666666,0.9833469040711414,-0.42245668448146745,-0.5653473342253765,0.42245668448146745,0.5653473342253765
ours-r2-block,2,9,97,10.566419573502799,12.433580426497201,0.1500703358731267,0.05077113278183476,0.10154226556366953,0.3001406717462536,0.19859840618258406,0.10115412389132582,0.1011541238913258,0.10115412389132585,0.0,0.0,4,0.16666666666666666,0.9830762890727217,-0.42245708956028083,-0.5653470032542439,0.42245708956028083,0.565347003254244
