iteration,lambda2,lambda3,fiedler_gap,control_error_to_central,objective,objective_gap,exact_global_matrix_margin,minimum_local_matrix_margin,master_residual_eta_q,resource_zero_sum_error,resource_projection_count,maximum_resource_state_norm,active_edge_count,consensus_step,consensus_contraction
3728,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.019657753369801e-09,0.12331152692314035,4.579669976578771e-16,6.461844948013606e-17,-2.673680395341633e-18,5.112472039213354e-07,1.5222136723669557e-17,0.0,0.14885012711084852,6,0.1,0.978579675413696
3729,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.5250844047427843e-09,0.12331152692314037,4.85722573273506e-16,6.765421556309548e-17,-3.842816625562706e-18,1.8300214268855928e-07,1.4304896245381992e-17,0.0,0.1488501271107859,6,0.1,0.978579675413696
3730,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.078000655057815e-09,0.12331152692314017,2.7755575615628914e-16,6.461844948013606e-17,-5.979844325065159e-18,5.520000285855537e-07,1.0408340855860843e-17,0.0,0.14885012711035517,6,0.1,0.978579675413696
3731,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.0320313481120355e-09,0.12331152692314003,1.3877787807814457e-16,5.984795992119984e-17,-5.673185641728484e-18,3.8600099366594116e-07,1.4409695421113136e-17,0.0,0.1488501271099746,6,0.1,0.978579675413696
3732,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.7620046047504675e-09,0.12331152692314012,2.3592239273284576e-16,6.331740687315346e-17,-3.1528345880551876e-18,5.244674073837543e-07,1.471961680016039e-17,0.0,0.1488501271103669,6,0.1,0.978579675413696
3733,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.2416630176994924e-09,0.1233115269231406,7.077671781985373e-16,7.719519468096792e-17,-2.089112280231097e-18,5.282029144663286e-07,1.7433755170605403e-17,0.0,0.14885012710997783,6,0.1,0.978579675413696
3734,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.817861813651658e-09,0.12331152692314062,7.355227538141662e-16,7.632783294297951e-17,-7.66646708341687e-20,4.4273963029706016e-07,3.469446951953614e-18,0.0,0.14885012710962733,6,0.1,0.978579675413696
3735,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.5455767445409796e-09,0.12331152692314003,1.3877787807814457e-16,5.854691731421724e-17,-5.37611004224608e-18,5.916384696866415e-07,2.5078606370050884e-17,0.0,0.14885012710969556,6,0.1,0.978579675413696
3736,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,5.837097166490704e-09,0.12331152692313942,-4.718447854656915e-16,4.597017211338539e-17,-2.6928465630501755e-18,5.193048562164387e-07,1.7433755170605403e-17,0.0,0.1488501271103426,6,0.1,0.978579675413696
3737,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.6604080906525344e-09,0.12331152692313971,-1.8041124150158794e-16,5.2909066017292616e-17,-3.718236535457182e-18,3.779892684979855e-07,1.8111044797400594e-17,0.0,0.14885012711000323,6,0.1,0.978579675413696
3738,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.283716554127294e-09,0.12331152692314075,8.604228440844963e-16,6.548581121812447e-17,-4.676544920884291e-18,1.8179973526890958e-07,1.734723475976807e-18,0.0,0.14885012711007511,6,0.1,0.978579675413696
3739,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.6036460588949135e-09,0.12331152692314043,5.412337245047638e-16,7.19910242530375e-17,-6.746491033406846e-18,7.356353857640529e-07,0.0,0.0,0.14885012711052303,6,0.1,0.978579675413696
3740,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.149595378359508e-09,0.12331152692313976,-1.249000902703301e-16,5.854691731421724e-17,-3.651154948477284e-18,1.1121822940457483e-07,1.471961680016039e-17,0.0,0.148850127110549,6,0.1,0.978579675413696
3741,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.944221623373867e-09,0.12331152692314054,6.522560269672795e-16,6.938893903907228e-17,-6.593161691738508e-18,5.018267650397324e-07,1.993045536433795e-17,0.0,0.14885012711020162,6,0.1,0.978579675413696
3742,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.1903538792773727e-09,0.12331152692313997,8.326672684688674e-17,6.678685382510707e-17,-4.0344783026481275e-18,4.1113618594746225e-07,1.471961680016039e-17,0.0,0.14885012710989545,6,0.1,0.978579675413696
3743,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.5333222999793088e-09,0.12331152692314001,1.249000902703301e-16,5.898059818321144e-17,-1.6962058422059824e-18,6.709756187868629e-07,1.0971354589302191e-17,0.0,0.14885012710960566,6,0.1,0.978579675413696
3744,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.6399874659048443e-09,0.1233115269231395,-3.885780586188048e-16,5.204170427930421e-17,-6.286503008401834e-18,3.548594459640042e-07,1.4304896245381992e-17,0.0,0.14885012710934725,6,0.1,0.978579675413696
3745,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.6063715524179547e-09,0.12331152692314039,4.996003610813204e-16,6.722053469410127e-17,-1.9645321901255727e-18,5.800686059105126e-07,1.5222136723669557e-17,0.0,0.14885012710985487,6,0.1,0.978579675413696
3746,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,5.115226543446399e-09,0.12331152692313974,-1.5265566588595902e-16,5.2475385148298415e-17,-5.788182647979737e-18,5.734058808580808e-07,3.469446951953614e-18,0.0,0.1488501271108855,6,0.1,0.978579675413696
3747,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.746332463189109e-09,0.12331152692314012,2.3592239273284576e-16,6.028164079019405e-17,-5.0982006104722184e-18,6.500228894716027e-07,1.4409695421113136e-17,0.0,0.14885012711051104,6,0.1,0.978579675413696
3748,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.526697511172304e-09,0.12331152692313994,5.551115123125783e-17,6.158268339717665e-17,-4.906538933386797e-18,8.780790842337712e-07,2.797157557069881e-17,0.0,0.14885012711093598,6,0.1,0.978579675413696
3749,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.3140903218368247e-09,0.12331152692314087,9.853229343548264e-16,7.45931094670027e-17,-4.839457346406899e-18,1.8078327672317982e-07,1.8111044797400594e-17,0.0,0.14885012711093526,6,0.1,0.978579675413696
3750,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.3949105343353035e-09,0.12331152692314022,3.3306690738754696e-16,6.852157730108388e-17,-4.599880250050122e-18,5.445318856438276e-07,4.9065389333867974e-18,0.0,0.14885012711094653,6,0.1,0.978579675413696
3751,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.9174134658289985e-09,0.12331152692313972,-1.6653345369377348e-16,5.551115123125783e-17,-6.133173666733496e-18,6.071621559287879e-07,1.0408340855860843e-17,0.0,0.14885012711131987,6,0.1,0.978579675413696
3752,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.7389365286896894e-09,0.12331152692313994,5.551115123125783e-17,6.028164079019405e-17,-2.3670217120049586e-18,5.411442423499503e-07,2.969368287472575e-17,0.0,0.14885012711164738,6,0.1,0.978579675413696
3753,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.792511907604565e-09,0.12331152692314049,5.967448757360216e-16,7.155734338404329e-17,-2.4532694666933983e-18,5.055056171533746e-07,1.4821483875836085e-17,0.0,0.148850127111199,6,0.1,0.978579675413696
3754,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.1214752153306606e-09,0.12331152692314001,1.249000902703301e-16,6.331740687315346e-17,-5.826514983396821e-18,6.18160936126501e-07,2.5554072508482813e-17,0.0,0.1488501271111772,6,0.1,0.978579675413696
3755,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.407474604497217e-09,0.12331152692313949,-4.0245584642661925e-16,4.380176776841438e-17,-3.0186714140953924e-18,2.1826317707199955e-07,1.4304896245381992e-17,0.0,0.14885012711114648,6,0.1,0.978579675413696
3756,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.767367739147304e-09,0.1233115269231401,2.0816681711721685e-16,6.548581121812447e-17,-6.899820375075183e-19,2.8579849378995057e-07,1.4304896245381992e-17,0.0,0.14885012711112805,6,0.1,0.978579675413696
3757,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.819102430013747e-09,0.12331152692314049,5.967448757360216e-16,6.505213034913027e-17,-4.992786688075236e-18,4.800436033598228e-07,1.0551910960100405e-17,0.0,0.1488501271107455,6,0.1,0.978579675413696
3758,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.603403714973909e-09,0.12331152692313979,-9.71445146547012e-17,6.114900252818245e-17,-2.4532694666933983e-18,2.696133323662715e-07,2.98453111774546e-17,0.0,0.14885012711077314,6,0.1,0.978579675413696
3759,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.032816167903605e-09,0.12331152692314044,5.551115123125783e-16,6.852157730108388e-17,-5.5198563000601466e-18,5.647075696800573e-07,2.964296775167217e-17,0.0,0.14885012711078421,6,0.1,0.978579675413696
3760,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.226986959638515e-09,0.12331152692314092,1.0269562977782698e-15,7.546047120499111e-17,-3.976979799522501e-18,4.796556913024535e-07,1.5899003276961254e-17,0.0,0.14885012711041726,6,0.1,0.978579675413696
3761,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.5019246394727464e-09,0.12331152692314021,3.191891195797325e-16,6.505213034913027e-17,-5.366526958391809e-18,2.151857897150387e-07,1.7690777709386487e-17,0.0,0.148850127110463,6,0.1,0.978579675413696
3762,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.942668509603643e-09,0.12331152692313989,0.0,5.984795992119984e-17,-6.142756750587767e-18,4.816223912492029e-07,7.757919228897728e-18,0.0,0.1488501271101301,6,0.1,0.978579675413696
3763,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.8500968736448536e-09,0.12331152692314065,7.632783294297951e-16,7.068998164605489e-17,-2.7599281500300733e-18,2.465928399477628e-07,1.5899003276961254e-17,0.0,0.14885012711020032,6,0.1,0.978579675413696
3764,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.1984104417714116e-09,0.12331152692313994,5.551115123125783e-17,5.984795992119984e-17,-3.6799042000400975e-18,7.325503825203802e-07,2.8185920280518337e-17,0.0,0.1488501271106332,6,0.1,0.978579675413696
3765,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.659244733994237e-09,0.12331152692314054,6.522560269672795e-16,7.068998164605489e-17,-2.012447609396928e-18,5.033569628740427e-07,1.7433755170605403e-17,0.0,0.14885012711100526,6,0.1,0.978579675413696
3766,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,5.156962807134098e-09,0.12331152692314021,3.191891195797325e-16,6.071532165918825e-17,-3.6799042000400975e-18,3.008411000174569e-07,1.5612511283791264e-17,0.0,0.1488501271115338,6,0.1,0.978579675413696
3767,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.403351045503514e-09,0.12331152692313956,-3.3306690738754696e-16,5.204170427930421e-17,-5.826514983396821e-18,4.978043312240922e-07,3.469446951953614e-18,0.0,0.14885012711109122,6,0.1,0.978579675413696
3768,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.6981372207705865e-09,0.12331152692314007,1.8041124150158794e-16,6.201636426617085e-17,-4.1398922250451096e-18,5.081172826593318e-07,3.009632746648039e-17,0.0,0.14885012711145149,6,0.1,0.978579675413696
3769,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.418744014718165e-09,0.12331152692314118,1.2906342661267445e-15,8.283304597789254e-17,-3.5840733614973866e-18,4.969976615945668e-07,2.0304417714388973e-17,0.0,0.14885012711102452,6,0.1,0.978579675413696
3770,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.9884491968684382e-09,0.12331152692313979,-9.71445146547012e-17,5.377642775528102e-17,-2.213692370336621e-18,3.785107552654529e-07,1.734723475976807e-18,0.0,0.14885012711065593,6,0.1,0.978579675413696
3771,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.943493992119745e-09,0.12331152692314035,4.579669976578771e-16,6.375108774214766e-17,-6.449415433924442e-18,5.559442317893469e-07,2.8662335771926895e-17,0.0,0.14885012711105472,6,0.1,0.978579675413696
3772,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.895797239392182e-09,0.12331152692314094,1.0547118733938987e-15,7.762887554996212e-17,-1.2266347333466992e-18,4.5337381557158817e-07,2.8025315438821013e-17,0.0,0.14885012711104476,6,0.1,0.978579675413696
3773,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.975203368063919e-09,0.12331152692314051,6.245004513516506e-16,7.112366251504909e-17,-7.062732800597792e-18,3.904448886432029e-07,2.5962963631595152e-17,0.0,0.14885012711065895,6,0.1,0.978579675413696
3774,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.8156738217517933e-09,0.12331152692314028,3.885780586188048e-16,6.635317295611287e-17,-6.229004505276207e-18,4.1274648113800123e-07,1.5222136723669557e-17,0.0,0.1488501271106768,6,0.1,0.978579675413696
3775,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.951516071958531e-09,0.12331152692314097,1.0824674490095276e-15,8.370040771588094e-17,-7.206479058411858e-18,4.0154299270816553e-07,1.7690777709386487e-17,0.0,0.1488501271106893,6,0.1,0.978579675413696
3776,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.166800424650352e-09,0.12331152692314058,6.938893903907228e-16,7.24247051220317e-17,-2.673680395341633e-18,5.392658990503158e-07,1.0551910960100405e-17,0.0,0.14885012711034576,6,0.1,0.978579675413696
3777,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.0220108977338235e-09,0.12331152692314007,1.8041124150158794e-16,6.245004513516506e-17,-1.782453596894422e-18,4.793257504972643e-07,1.5612511283791264e-17,0.0,0.14885012711003712,6,0.1,0.978579675413696
3778,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.024682342277723e-09,0.12331152692314065,7.632783294297951e-16,6.938893903907228e-17,-7.819796425085208e-18,8.288379005280621e-07,1.4304896245381992e-17,0.0,0.1488501271104928,6,0.1,0.978579675413696
3779,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.467996817981254e-09,0.12331152692314062,7.355227538141662e-16,7.28583859910259e-17,-6.142756750587767e-18,2.2483538227767288e-07,3.469446951953614e-18,0.0,0.1488501271105403,6,0.1,0.978579675413696
3780,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.0424459600401193e-09,0.12331152692313992,2.7755575615628914e-17,5.984795992119984e-17,-6.286503008401834e-18,3.7992351644039585e-07,1.6365348541700844e-17,0.0,0.14885012711021342,6,0.1,0.978579675413696
3781,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.805130233627041e-09,0.12331152692314004,1.5265566588595902e-16,6.114900252818245e-17,-4.1398922250451096e-18,2.692832857156174e-07,7.152448122690996e-18,0.0,0.14885012711027817,6,0.1,0.978579675413696
3782,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.5563943718330375e-09,0.12331152692314043,5.412337245047638e-16,6.635317295611287e-17,-4.5902971661958505e-18,2.5410287432269507e-07,2.8185920280518337e-17,0.0,0.1488501271103415,6,0.1,0.978579675413696
3783,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.9431043095702266e-09,0.1233115269231405,6.106226635438361e-16,7.19910242530375e-17,-5.0598682750551345e-18,3.512574276322357e-07,7.757919228897728e-18,0.0,0.14885012711002613,6,0.1,0.978579675413696
3784,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.462379962386309e-09,0.12331152692314006,1.6653345369377348e-16,6.288372600415926e-17,-3.6799042000400975e-18,2.3313967405780575e-07,2.881939084222627e-17,0.0,0.14885012711009474,6,0.1,0.978579675413696
3785,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.424326864014628e-09,0.12331152692314057,6.800116025829084e-16,7.155734338404329e-17,-7.05314971674352e-18,2.145117652285176e-07,2.42861286636753e-17,0.0,0.14885012711016102,6,0.1,0.978579675413696
3786,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.637511245630791e-09,0.12331152692313972,-1.6653345369377348e-16,5.204170427930421e-17,-5.0598682750551345e-18,2.9578399780866364e-07,1.97026712507607e-17,0.0,0.14885012711021053,6,0.1,0.978579675413696
3787,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.429283035299937e-09,0.12331152692314053,6.38378239159465e-16,6.982261990806649e-17,-5.174865281306387e-18,2.1530098436354842e-07,1.4304896245381992e-17,0.0,0.14885012711027157,6,0.1,0.978579675413696
3788,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.8662839207916386e-09,0.12331152692313974,-1.5265566588595902e-16,5.724587470723463e-17,-6.516497020904339e-18,3.506242364375701e-07,1.4409695421113136e-17,0.0,0.14885012710995732,6,0.1,0.978579675413696
3789,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.632227170906212e-09,0.12331152692313958,-3.0531133177191805e-16,5.421010862427522e-17,-3.1528345880551876e-18,2.9091083793107717e-07,2.1457344368072987e-17,0.0,0.1488501271100372,6,0.1,0.978579675413696
3790,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.904810562240796e-09,0.12331152692314033,4.440892098500626e-16,6.635317295611287e-17,-4.4465509083817845e-18,2.59395105065655e-07,1.5612511283791264e-17,0.0,0.14885012711011802,6,0.1,0.978579675413696
3791,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.917754039619732e-09,0.12331152692313976,-1.249000902703301e-16,5.377642775528102e-17,-5.184448365160658e-18,2.440108009168298e-07,1.6365348541700844e-17,0.0,0.1488501271101967,6,0.1,0.978579675413696
3792,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.6192870693635265e-09,0.12331152692314092,1.0269562977782698e-15,8.109832250191573e-17,-2.414937131276314e-18,2.8093580924591623e-07,1.6365348541700844e-17,0.0,0.1488501271102728,6,0.1,0.978579675413696
3793,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.5017206147021855e-09,0.12331152692313951,-3.7470027081099033e-16,5.204170427930421e-17,-5.0982006104722184e-18,2.3113937610607227e-07,1.8111044797400594e-17,0.0,0.1488501271103327,6,0.1,0.978579675413696
3794,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.003890751375053e-09,0.12331152692314021,3.191891195797325e-16,5.854691731421724e-17,-5.979844325065159e-18,8.153788405597703e-07,1.5612511283791264e-17,0.0,0.14885012710964227,6,0.1,0.978579675413696
3795,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.9494426848763654e-09,0.12331152692314011,2.220446049250313e-16,6.375108774214766e-17,-4.4465509083817845e-18,5.588023944434006e-07,9.813077866773595e-18,0.0,0.14885012710975506,6,0.1,0.978579675413696
3796,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.6495328095843217e-09,0.12331152692313979,-9.71445146547012e-17,5.074066167232161e-17,-4.456133992236056e-18,3.007720782932473e-07,1.0971354589302191e-17,0.0,0.14885012710985102,6,0.1,0.978579675413696
3797,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.574470173557671e-09,0.12331152692314036,4.718447854656915e-16,6.461844948013606e-17,-4.829874262552628e-18,2.7066052714488146e-07,2.2215299868541707e-17,0.0,0.148850127109948,6,0.1,0.978579675413696
3798,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.812136681338144e-09,0.12331152692313999,9.71445146547012e-17,5.854691731421724e-17,-6.746491033406846e-18,4.119302156046477e-07,1.8111044797400594e-17,0.0,0.14885012710967077,6,0.1,0.978579675413696
3799,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,5.721958447739058e-09,0.12331152692314061,7.216449660063518e-16,7.025630077706069e-17,-4.5423817469244954e-18,6.271823329907934e-07,2.7809732887839817e-17,0.0,0.14885012711073767,6,0.1,0.978579675413696
3800,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.8492081512259516e-09,0.12331152692314008,1.942890293094024e-16,6.808789643208968e-17,-3.6799042000400975e-18,2.541444427267555e-07,2.9079264368403834e-17,0.0,0.1488501271107795,6,0.1,0.978579675413696
3801,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.5338269675312562e-09,0.12331152692313915,-7.355227538141662e-16,3.946495907847236e-17,-6.439832350070171e-18,2.5251049886357956e-07,1.3985787785349405e-17,0.0,0.1488501271108233,6,0.1,0.978579675413696
3802,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.8212578706324963e-09,0.12331152692314037,4.85722573273506e-16,6.678685382510707e-17,-4.724460340155646e-18,4.0395988350951305e-07,2.98453111774546e-17,0.0,0.14885012711085888,6,0.1,0.978579675413696
3803,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.762748215592528e-09,0.1233115269231408,9.159339953157541e-16,7.762887554996212e-17,-6.037342828190785e-18,4.15121436626807e-07,1.734723475976807e-18,0.0,0.14885012711051931,6,0.1,0.978579675413696
3804,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.444949810376762e-09,0.1233115269231397,-1.942890293094024e-16,5.811323644522304e-17,-3.6799042000400975e-18,6.371765003660367e-07,3.179800655392251e-17,0.0,0.14885012711022141,6,0.1,0.978579675413696
3805,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.097582530057317e-09,0.12331152692314111,1.2212453270876722e-15,8.066464163292153e-17,-3.1145022526381033e-18,3.9329614868445356e-07,2.1457344368072987e-17,0.0,0.1488501271099543,6,0.1,0.978579675413696
3806,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.526128040786223e-09,0.1233115269231411,1.2073675392798577e-15,7.719519468096792e-17,-6.286503008401834e-18,2.7273039980054984e-07,4.9065389333867974e-18,0.0,0.14885012711007903,6,0.1,0.978579675413696
3807,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.057803501356159e-09,0.12331152692313989,0.0,5.898059818321144e-17,-4.7532095917184595e-18,3.791429468551776e-07,1.5222136723669557e-17,0.0,0.1488501271098293,6,0.1,0.978579675413696
3808,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.1699170356398592e-09,0.12331152692314029,4.0245584642661925e-16,6.591949208711867e-17,-5.826514983396821e-18,4.419378939713219e-07,4.9065389333867974e-18,0.0,0.14885012710960763,6,0.1,0.978579675413696
3809,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.0874029184163033e-09,0.12331152692313971,-1.8041124150158794e-16,6.288372600415926e-17,-6.746491033406846e-18,6.002860973411697e-07,1.1636878843346593e-17,0.0,0.14885012710976067,6,0.1,0.978579675413696
3810,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,5.8718307115602116e-09,0.1233115269231395,-3.885780586188048e-16,4.8138576458356397e-17,-5.0598682750551345e-18,1.0723405280109286e-06,1.734723475976807e-18,0.0,0.148850127111196,6,0.1,0.978579675413696
3811,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.665492141261556e-09,0.12331152692314018,2.914335439641036e-16,6.591949208711867e-17,-4.456133992236056e-18,5.225875090524974e-07,1.5899003276961254e-17,0.0,0.1488501271115689,6,0.1,0.978579675413696
3812,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.919825655754657e-09,0.12331152692314051,6.245004513516506e-16,7.112366251504909e-17,-4.379469321401887e-18,7.016055168584197e-07,1.7433755170605403e-17,0.0,0.14885012711118187,6,0.1,0.978579675413696
3813,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.6215745503613193e-09,0.12331152692313972,-1.6653345369377348e-16,6.028164079019405e-17,-6.123590582879225e-18,3.682038110018418e-07,1.471961680016039e-17,0.0,0.14885012711085155,6,0.1,0.978579675413696
3814,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.1117415020106584e-09,0.12331152692314049,5.967448757360216e-16,6.635317295611287e-17,-1.8399521000200487e-18,3.8855230240418375e-07,1.4409695421113136e-17,0.0,0.14885012711055973,6,0.1,0.978579675413696
3815,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.016675864762366e-09,0.12331152692314014,2.498001805406602e-16,6.158268339717665e-17,-2.4724356344019406e-18,3.5608238501399634e-07,1.7433755170605403e-17,0.0,0.1488501271102868,6,0.1,0.978579675413696
3816,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.9613092611342185e-09,0.12331152692314036,4.718447854656915e-16,6.635317295611287e-17,-4.1398922250451096e-18,6.669694703699282e-07,1.7690777709386487e-17,0.0,0.14885012711077217,6,0.1,0.978579675413696
3817,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.514031991585157e-09,0.12331152692314043,5.412337245047638e-16,6.591949208711867e-17,-5.0598682750551345e-18,2.7153607780719335e-07,7.757919228897728e-18,0.0,0.14885012711083606,6,0.1,0.978579675413696
3818,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.894187039407095e-09,0.12331152692314014,2.498001805406602e-16,6.505213034913027e-17,-6.554829356321424e-18,3.49416188014423e-07,1.4304896245381992e-17,0.0,0.1488501271105228,6,0.1,0.978579675413696
3819,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.4302982885333275e-09,0.12331152692314033,4.440892098500626e-16,6.765421556309548e-17,-6.286503008401834e-18,2.478881674348486e-07,1.471961680016039e-17,0.0,0.14885012711060858,6,0.1,0.978579675413696
3820,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,5.098411830941204e-09,0.12331152692314035,4.579669976578771e-16,6.678685382510707e-17,-2.539517221381838e-18,3.2312912269057114e-07,1.5612511283791264e-17,0.0,0.14885012711126083,6,0.1,0.978579675413696
3821,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.234692099698123e-09,0.12331152692313956,-3.3306690738754696e-16,5.334274688628682e-17,-3.919481296396875e-18,4.340178889941355e-07,7.757919228897728e-18,0.0,0.14885012711092888,6,0.1,0.978579675413696
3822,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.80693454290256e-09,0.12331152692313989,0.0,6.028164079019405e-17,-5.5198563000601466e-18,6.605387681811413e-07,6.938893903907228e-18,0.0,0.14885012711101997,6,0.1,0.978579675413696
3823,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.764857532995459e-09,0.12331152692314024,3.469446951953614e-16,6.938893903907228e-17,-2.510767969819025e-18,3.79397134543201e-07,1.4409695421113136e-17,0.0,0.14885012711074583,6,0.1,0.978579675413696
3824,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.7893227897918794e-09,0.12331152692313968,-2.0816681711721685e-16,5.4643789493269423e-17,-6.133173666733496e-18,7.239791553984974e-07,2.0816681711721685e-17,0.0,0.1488501271102906,6,0.1,0.978579675413696
3825,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.968529290216213e-09,0.12331152692313928,-6.106226635438361e-16,5.2475385148298415e-17,-4.024895218793856e-18,7.021118516509224e-07,3.469446951953614e-18,0.0,0.14885012711006265,6,0.1,0.978579675413696
3826,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,2.871135175536798e-09,0.1233115269231401,2.0816681711721685e-16,6.071532165918825e-17,-2.8270097370099707e-18,6.549817296228108e-07,1.471961680016039e-17,0.0,0.14885012711058146,6,0.1,0.978579675413696
3827,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,4.140413332837989e-09,0.1233115269231408,9.159339953157541e-16,7.19910242530375e-17,-4.619046417758664e-18,4.4600610335664556e-07,1.3877787807814457e-17,0.0,0.1488501271103088,6,0.1,0.978579675413696
3828,0.21420324586304035,0.21420324586304054,1.942890293094024e-16,3.2894004124680714e-09,0.12331152692314006,1.6653345369377348e-16,5.854691731421724e-17,-5.673185641728484e-18,5.972082907227293e-07,2.98453111774546e-17,0.0,0.1488501271100713,6,0.1,0.978579675413696
