method,step,time_s,lambda_req,lambda_des,lambda2_pre,lambda2_post,connectivity_safety_margin,lambda3_post,fiedler_gap_post,exact_global_matrix_margin,minimum_local_matrix_margin,minimum_inner_local_matrix_margin,master_residual_eta_q,allocation_inner_iterations,control_correction,task_error,active_edge_count,edge_appearances,edge_disappearances,cumulative_edge_appearances,cumulative_edge_disappearances,consensus_step,consensus_contraction,resource_zero_sum_error,p1_x_m,p1_y_m,p2_x_m,p2_y_m,p3_x_m,p3_y_m,p4_x_m,p4_y_m,p5_x_m,p5_y_m,p6_x_m,p6_y_m
centralized,234,5.875,0.195,0.205,0.20500000998756637,0.2050000092384815,0.010000009238481489,0.20500000942487615,1.8639464971492714e-10,-1.4195096929869518e-16,,,,,7.1498751967941025,4.766586668877067,6,0,0,0,9,0.1,0.9794999990761518,,18.16087541493562,0.3727562168619029,8.992335756955267,16.045807528698543,-8.577150375066314,15.804699863642211,-18.079061065502366,0.13211739837954722,-9.274245766532923,-15.704632819577663,9.384468113725346,-15.265792393995085
centralized,235,5.9,0.195,0.205,0.2050000092384816,0.20500000854557976,0.010000008545579753,0.20500000871800314,1.7242338112843925e-10,-8.684677354264177e-17,,,,,7.149875383751569,4.766586553103584,6,0,0,0,9,0.1,0.9794999991454421,,18.16087473173091,0.3727579094247203,8.992340630361307,16.045812938415743,-8.577146925420907,15.804697168889156,-18.079060697328124,0.13211551432621862,-9.274246842303025,-15.704635152883695,9.384465603530169,-15.265788713938043
centralized,236,5.925000000000001,0.195,0.205,0.20500000854557981,0.20500000790464692,0.010000007904646918,0.2050000080641461,1.5949916387647534e-10,-5.64703557574833e-17,,,,,7.149875556685032,4.766586446019189,6,0,0,0,9,0.1,0.9794999992095353,,18.160874080669295,0.3727595355773805,8.992345285550508,16.045818113871,-8.577143615069605,15.804694596254066,-18.07906033042053,0.13211372008309497,-9.274247874954776,-15.704637384639334,9.384463211024046,-15.265785191820886
centralized,237,5.95,0.195,0.205,0.20500000790464698,0.20500000731178528,0.01000000731178527,0.20500000745932895,1.475436717246481e-10,-9.414688246020546e-18,,,,,7.149875716646659,4.766586346971671,6,0,0,0,9,0.1,0.9794999992688215,,18.160873460326123,0.3727610979323788,8.992349732456244,16.045823065286204,-8.577140438526401,15.80469214026278,-18.07905996539162,0.1321120114387223,-9.274248866109268,-15.704639519283408,9.3844609306639,-15.265781820911053
centralized,238,5.9750000000000005,0.195,0.205,0.20500000731178525,0.2050000067633895,0.010000006763389496,0.20500000689987363,1.3648412955369338e-10,-3.122142688842383e-17,,,,,7.149875864609385,4.766586255357783,6,0,0,0,9,0.1,0.979499999323661,,18.16087286933465,0.3727625989978692,8.992353980550638,16.045827802432903,-8.577137390511242,15.804689795683544,-18.07905960279522,0.132110384375569,-9.274249817332995,-15.70464156105795,9.38445875716993,-15.26577859475852
centralized,239,6.0,0.195,0.205,0.20500000676338953,0.20500000625612422,0.010000006256124211,0.20500000638237806,1.262538407154068e-10,-3.3448514619165e-17,,,,,7.149876001473351,4.7665861706195605,6,0,0,0,9,0.1,0.9794999993743876,,18.160872306384068,0.3727640411820005,8.992358038866495,16.045832334652406,-8.577134465943033,15.804687557516445,-18.079059243131034,0.13210883506130175,-9.274250730139286,-15.704643514017178,9.38445668551296,-15.265775507184314
aggregate,0,0.025,0.195,0.205,0.9528077435349479,0.9073726014689089,0.7123726014689089,0.9154638149296246,0.00809121346071573,0.36310910759132514,,,,,11.846315891345489,19.191875605523133,15,0,0,0,0,0.1,0.9092627398531091,,12.184110182375509,0.11546253283797844,5.953027286891103,10.54855000301494,-6.092876167973338,10.778590370531443,-12.239333145247391,-0.07328319973456507,-6.218409881404375,-10.302214569202054,6.104154815777978,-10.472956476584347
aggregate,1,0.05,0.195,0.205,0.9073726014689084,0.8652260509458983,0.6702260509458984,0.8716884447798956,0.006462393833997271,0.359089416977689,,,,,12.551216627992583,18.785655564305472,15,0,0,0,0,0.1,0.9134773949054101,,12.347054113665692,0.13856211436119134,6.035968567383355,10.691333235004073,-6.151204725806402,10.936266903797618,-12.40336002140645,-0.09277839538073404,-6.312965759899358,-10.438393375442795,6.195354268485946,-10.612638741144059
aggregate,2,0.07500000000000001,0.195,0.205,0.8652260509458986,0.8259176059315979,0.630917605931598,0.8314910032991387,0.005573397367540811,0.3540564674885068,,,,,13.086796448768476,18.408044771004633,15,0,0,0,0,0.1,0.9174082394068402,,12.498570298290634,0.15976043975185827,6.112231335633864,10.82338051878577,-6.205423193728689,11.083717082970045,-12.555971204778029,-0.11130926923466924,-6.400850984823692,-10.564111344752453,6.280970800112272,-10.74292159301448
aggregate,3,0.1,0.195,0.205,0.8259176059315978,0.7890934757085777,0.5940934757085776,0.7946379133801414,0.005544437671563762,0.3484386581805177,,,,,13.497709383294573,18.054851016285056,15,0,0,0,0,0.1,0.9210906524291422,,12.640309660566347,0.17927773535451483,6.1828028083700435,10.946275862757203,-6.256189304422705,11.222407179933612,-12.69882896122619,-0.12901168989285028,-6.483064576133063,-10.680927166069361,6.361807985767145,-10.865201548946295
aggregate,4,0.125,0.195,0.205,0.7890934757085774,0.7545847323542664,0.5595847323542664,0.7607903617883465,0.0062056294340800955,0.34250296718094225,,,,,13.81500651599994,17.722815742374163,15,0,0,0,0,0.1,0.9245415267645734,,12.773556490563706,0.1973031127657103,6.248445328305001,11.06123881652538,-6.304001102888972,11.353493962053367,-12.833227753631663,-0.14600194605182445,-6.560380560417597,-10.790040108243652,6.438495922994575,-10.980570950974544
aggregate,5,0.15000000000000002,0.195,0.205,0.7545847323542665,0.7223267622177305,0.5273267622177304,0.729567635830401,0.007240873612670451,0.3364231728444296,,,,,14.060822206041678,17.409355916897766,15,0,0,0,0,0.1,0.9277673237782269,,12.89932923413327,0.21399809271519935,6.30975879549881,11.169228185089793,-6.34924399149169,11.477907140440298,-12.960195083847355,-0.16237929278054467,-6.633410810264504,-10.892392205531628,6.511539362945893,-11.089900421566137
aggregate,6,0.17500000000000002,0.195,0.205,0.7223267622177308,0.6922374100389285,0.49723741003892846,0.7006569115011188,0.008419501462190282,0.33031630390799777,,,,,14.251311917412064,17.112389167873037,15,0,0,0,0,0.1,0.9307762589961072,,13.018448937627337,0.2295005454546018,6.367222976223781,11.27101140181493,-6.392221756339793,11.596406034423254,-13.080560127616973,-0.17822863727659993,-6.7026475191719905,-10.988736669154646,6.581350143998575,-11.193895249668406
aggregate,7,0.2,0.195,0.205,0.6922374100389287,0.664200329419951,0.469200329419951,0.6738211705074288,0.00962084108747785,0.32426329863459635,,,,,14.39852939318731,16.830212446976017,15,0,0,0,0,0.1,0.933579967058005,,13.131586832707606,0.24392836687870978,6.42122687474592,11.367212181873676,-6.4331775308577,11.709619385537602,-13.195001528235371,-0.19362295168438004,-6.768492625962113,-11.079684909190787,6.648269617629008,-11.293134777342019
aggregate,8,0.225,0.195,0.205,0.6642003294199508,0.6380848845174472,0.44308488451744715,0.6488727853236322,0.01078790080618508,0.31832133741558327,,,,,14.511653617112648,16.56141593223447,15,0,0,0,0,0.1,0.9361915115482553,,13.23929815871179,0.2573826720383508,6.472089589717089,11.45834407518194,-6.472308281365065,11.818073904201816,-13.304081408180226,-0.2086253069984395,-6.831278670723556,-11.165739653632018,6.712584519110337,-11.3881004657911
aggregate,9,0.25,0.195,0.205,0.6380848845174469,0.6137598765228094,0.4187598765228094,0.6256547969476921,0.011894920424882716,0.31253154377269426,,,,,14.59780932686171,16.304820681075203,15,0,0,0,0,0.1,0.9386240123477191,,13.342046696954721,0.26995047911372627,6.520075435208811,11.54483463144118,-6.5097750188969705,11.922215107901776,-13.408270063642963,-0.2232905384949081,-6.891283890968192,-11.24731880101282,6.774538430054749,-11.479196256243178
aggregate,10,0.275,0.195,0.205,0.6137598765228093,0.5910996101674143,0.3960996101674143,0.604030918467177,0.012931308299762745,0.30692398164715834,,,,,14.662627729132096,16.059432647652503,15,0,0,0,0,0.1,0.9408900389832586,,13.440222901597773,0.28170692947304865,6.565405115289836,11.627043167376387,-6.545710124846279,12.022422769219586,-13.50796422694988,-0.23766659124901757,-6.948743360137164,-11.324772951411472,6.834340202299289,-11.566763574241019
aggregate,11,0.30000000000000004,0.195,0.205,0.5910996101674144,0.569986115536715,0.37498611553671496,0.5838801513238118,0.013894035787096803,0.3015210034364254,,,,,14.710637339262696,15.82440820515553,15,0,0,0,0,0.1,0.9430013884463285,,13.534157529459952,0.2927171110062652,6.608264129931374,11.705274080890051,-6.580222684980746,12.119022517474397,-13.603500802422305,-0.2517956012219374,-7.00385735186425,-11.398398532848683,6.89217023865353,-11.65109253543007
aggregate,12,0.325,0.195,0.205,0.5699861155367149,0.5503097075089108,0.35530970750891083,0.5650936307759816,0.014783923267070787,0.29633955018601527,,,,,14.745541233725927,15.599027903653283,15,0,0,0,0,0.1,0.9449690292491089,,13.624132051459586,0.30303755244182246,6.648809204772809,11.779787006853606,-6.613402422475804,12.21229464453977,-13.695167361806977,-0.26571476288512924,-7.056797724325654,-11.468447800462318,6.948185230274207,-11.732430408797896
aggregate,13,0.35000000000000003,0.195,0.205,0.550309707508911,0.5319688531873699,0.33696885318736985,0.5475725910574012,0.015603737870031331,0.29139275932140857,,,,,14.770416667505804,15.382676215396232,15,0,0,0,0,0.1,0.946803114681263,,13.710386729264924,0.3127174493446864,6.687173289094087,11.850804695451085,-6.645322629672631,12.302480845607016,-13.783210285721276,-0.27945702657565324,-7.107712868966861,-11.535136578294338,7.002521761891478,-11.810988068870072
aggregate,14,0.375,0.195,0.205,0.5319688531873699,0.5148697630147625,0.3198697630147625,0.5312269361035517,0.016357173088789145,0.28669109642691887,,,,,14.787860452453073,15.174825688377018,15,0,0,0,0,0.1,0.9485130236985237,,13.793126978582974,0.321799673257535,6.723469503070767,11.918519224588495,-6.676042376402946,12.389789415167229,-13.867841174597483,-0.2930516608939941,-7.1567316037769055,-11.598650348073,7.055299073791707,-11.886944955629678
aggregate,15,0.4,0.195,0.205,0.5148697630147625,0.49892588498642476,0.30392588498642475,0.5159741652157608,0.01704828022933602,0.2822431457027214,,,,,14.800095578574696,14.975024374617648,15,0,0,0,0,0.1,0.9501074115013575,,13.87252846503363,0.33032160672141314,6.757794305830303,11.983096978720546,-6.7056081940856185,12.474399278471614,-13.949241976356577,-0.30652470860191244,-7.203966281430499,-11.659149112806809,7.106621188921583,-11.96045292006132
aggregate,16,0.42500000000000004,0.195,0.205,0.4989258849864245,0.4840573798542826,0.2890573798542826,0.5017385231236402,0.017681143269357602,0.2780561443401035,,,,,14.809049476095307,14.782885701155864,15,0,0,0,0,0.1,0.9515942620145718,,13.94874125891838,0.338315839197834,6.790230080871274,12.044682704842653,-6.734055383827371,12.556463145197664,-14.027569157738704,-0.31989935881392884,-7.249515307656972,-11.716771343228025,7.156578560352516,-12.031639239349445
aggregate,17,0.45,0.195,0.205,0.4840573798542823,0.47019061035260973,0.2751906103526097,0.4884503016577463,0.01825969130513655,0.27413631514373066,,,,,14.816410998194652,14.598080158556712,15,0,0,0,0,0.1,0.952980938964739,,14.021893292031404,0.3458107525097551,6.820847283114513,12.103402872190065,-6.761409063755035,12.636110009766124,-14.102957162539143,-0.333196253803997,-7.293465213102537,-11.771637232279131,7.205249359047961,-12.100609023456727
aggregate,18,0.47500000000000003,0.195,0.205,0.4701906103526097,0.457257657117464,0.262257657117464,0.47604524972081524,0.018787592603351222,0.27048903276553804,,,,,14.823671018761079,14.420328325824203,15,0,0,0,0,0.1,0.9542742342882536,,14.092093300553598,0.3528310191611444,6.849706254631286,12.159368502668542,-6.7876850496303005,12.713447181598172,-14.175521340540481,-0.3464337451446442,-7.335892385037519,-11.823851424426195,7.252700498737152,-12.167447193601957
aggregate,19,0.5,0.195,0.205,0.4572576571174639,0.4451958645964963,0.2501958645964963,0.4644640642039646,0.019268199607468284,0.2671188477617256,,,,,14.83215010383988,14.249394852986109,15,0,0,0,0,0.1,0.9554804135403504,,14.159433394852051,0.35939803256330816,6.876858788977294,12.21267759607066,-6.8128906488948955,12.788562001649254,-14.245360487544653,-0.3596281110194337,-7.376864538563196,-11.87350534455245,7.29898847998886,-12.232220185663628
aggregate,20,0.525,0.195,0.205,0.4451958645964962,0.43394741599195613,0.23894741599195612,0.4536519436314552,0.019704527639499092,0.264029387200158,,,,,14.843015796189494,14.08508309804485,15,0,0,0,0,0.1,0.9566052584008043,,14.223991364199048,0.36553028460420733,6.9023495038207745,12.263417242371393,-6.837025438756846,12.861523383270159,-14.31255910413506,-0.37279374419873396,-7.416441987219727,-11.920679220257664,7.344160125478491,-12.294977512747675
aggregate,21,0.55,0.195,0.205,0.43394741599195585,0.4234589345347985,0.22845893453479849,0.44355819182001727,0.020099257285218775,0.26122315001815744,,,,,14.85729150378573,13.92723017400493,15,0,0,0,0,0.1,0.9576541065465202,,14.285832798317868,0.3712437028537827,6.9262170660040105,12.311665489336251,-6.860082090837225,12.932383301464538,-14.377189454933857,-0.38594331814611066,-7.454678757895953,-11.96544386804771,7.388253271473406,-12.35575330602574
aggregate,22,0.5750000000000001,0.195,0.205,0.4234589345347986,0.4136811079467819,0.21868110794678192,0.4341358623249961,0.0204547543782142,0.2587012183459739,,,,,14.875858709926177,13.775702212270705,15,0,0,0,0,0.1,0.9586318892053218,,14.345013085693632,0.3765519571160879,6.948495300870839,12.357493014984009,-6.88204729600142,13.001178340873507,-14.439313488649539,-0.39908793698957545,-7.491623583235145,-12.007862295781344,7.4312974739194315,-12.414567937863763
aggregate,23,0.6000000000000001,0.195,0.205,0.4136811079467816,0.4045683332601405,0.20956833326014052,0.42534143675151576,0.020773103491375233,0.25646291247802877,,,,,14.899454152604942,13.630389696798584,15,0,0,0,0,0.1,0.959543166673986,,14.401579329225818,0.38146674229614946,6.969214207712358,12.400964639571017,-6.902902831373683,13.067931395673265,-14.498984660499724,-0.41223727351694256,-7.52732079534093,-12.04799115925764,7.47331477956535,-12.47142981258333
aggregate,24,0.625,0.195,0.205,0.4045683332601405,0.3960783799381583,0.2010783799381583,0.4171345316340612,0.021056151695902914,0.2545054248756551,,,,,14.928663690071367,13.491202773088618,15,0,0,0,0,0.1,0.9603921620061842,,14.455572201981942,0.38599804249034236,6.9884008949150305,12.442140699746119,-6.922626795589899,13.132653591133591,-14.55624968169028,-0.42539969796401755,-7.561811136914718,-12.085882098922573,7.514320601648136,-12.526337385248404
aggregate,25,0.65,0.195,0.205,0.3960783799381583,0.3881720703108726,0.19317207031087258,0.4094776297963685,0.021305559485495895,0.25282347650829934,,,,,14.963914706201026,13.358066489377977,15,0,0,0,0,0.1,0.9611827929689127,,14.507027749378205,0.3901543789608157,7.006080441555515,12.481078297762924,-6.941195017490823,13.195346465103013,-14.611150205161396,-0.4385823992340055,-7.595132499613046,-12.121582972712984,7.554324724775153,-12.579281436220782
aggregate,26,0.675,0.195,0.205,0.38817207031087253,0.38081297755481813,0.18581297755481813,0.4023358330752857,0.021522855520467565,0.25140904416984755,,,,,15.005469034669867,13.23091598380759,15,0,0,0,0,0.1,0.9619187022445181,,14.555979129164452,0.39394304280269077,7.022276686645326,12.517832430845052,-6.9585826182832475,13.25600440830697,-14.663724442877735,-0.4517914990477409,-7.627320594272296,-12.155138992673463,7.593332444692065,-12.630247589334223
aggregate,27,0.7000000000000001,0.195,0.205,0.3808129775548179,0.3739671426213087,0.1789671426213087,0.39567663413590887,0.021709491514600165,0.2502512071068037,,,,,15.053418407055004,13.10969168769383,15,0,0,0,0,0.1,0.9626032857378691,,14.602458267783769,0.3973703116376364,7.037012943016672,12.552456999878043,-6.974765679743832,13.314617317652795,-14.714008698044038,-0.4650321591619992,-7.658409553652698,-12.186593766084602,7.631345826673401,-12.67921901727175
aggregate,28,0.7250000000000001,0.195,0.205,0.3739671426213084,0.3676028124814975,0.1726028124814975,0.3894697058481617,0.021866893366664197,0.2493361545562981,,,,,15.107684277928993,12.994334665821968,15,0,0,0,0,0.1,0.9632397187518502,,14.64649740188503,0.40044164842919444,7.050312630024947,12.585005692576273,-6.989722944895879,13.371173371799069,-14.762038786485219,-0.4783086811798876,-7.68843246555648,-12.215990236477165,7.6683650437044975,-12.726179234315596
aggregate,29,0.75,0.195,0.205,0.3676028124814975,0.3616902068331278,0.1666902068331278,0.3836867743828091,0.021996567549681323,0.2486473801059491,,,,,15.168023495558725,12.884782252811505,14,0,1,0,1,0.1,0.9638309793166873,,14.688130467856094,0.4031618800814853,7.062199817949824,12.615532734186813,-7.003437457269948,13.425661800019816,-14.807851315834922,-0.4916245986155884,-7.717421832644428,-12.243371516235594,7.704389735696962,-12.771114841049828
aggregate,30,0.775,0.195,0.205,0.3616902068331277,0.35620118458327693,0.16120118458327692,0.37830337372111633,0.0221021891378394,0.24815598121772559,,,,,15.233765309796306,12.78095658720491,14,0,0,0,1,0.1,0.9643798815416723,,14.727394330817772,0.4055351987573455,7.072699543833614,12.644093567788014,-7.015902780778408,13.478084000363976,-14.851484786413936,-0.5049826080355918,-7.7454098176020985,-12.268781664477654,7.739425361685208,-12.814026684282995
aggregate,31,0.8,0.195,0.205,0.35620118458327693,0.3511068496048319,0.1561068496048319,0.3732944666684278,0.0221876170635959,0.24775109011583502,,,,,15.301876531975118,12.682700340041512,14,0,0,0,1,0.1,0.9648893150395168,,14.764330085440516,0.4075638252015859,7.081836955713729,12.670746020946634,-7.027161721831535,13.528524777911501,-14.892980532123769,-0.5183832374012625,-7.77242732822264,-12.29226689642898,7.7735257525505785,-12.85500150353437
aggregate,32,0.8250000000000001,0.195,0.205,0.35110684960483185,0.3463797027741998,0.15137970277419982,0.3686354539232473,0.022255751149047487,0.24740516119286163,,,,,15.371486889867466,12.58983922347061,14,0,0,0,1,0.1,0.96536202972258,,14.798982635003794,0.4092491798926061,7.08963808736558,12.69554932039061,-7.037266251609513,13.577084194181298,-14.932382281558208,-0.5318261147278177,-7.798504755789028,-12.313874533205567,7.806753686803916,-12.89414206884668
aggregate,33,0.8500000000000001,0.195,0.205,0.3463797027741999,0.3419942130705867,0.1469942130705867,0.36430324184934865,0.022309028778761952,0.24711556923675868,,,,,15.442368011976832,12.502200311981202,14,0,0,0,1,0.1,0.9658005786929413,,14.831400868350629,0.41059236174785313,7.096130231113439,12.718563913636189,-7.0462657095648815,13.623856851580358,-14.969736317141827,-0.5453104982341128,-7.823672367735635,-12.333652847473687,7.839168705610002,-12.931546115529747
aggregate,34,0.875,0.195,0.205,0.3419942130705867,0.33792666116428594,0.14292666116428593,0.3602761380853865,0.022349476921100564,0.24687947493788778,,,,,15.51425774364317,12.419611091799654,14,0,0,0,1,0.1,0.9662073338835714,,14.861637977728344,0.4115942103875672,7.101342025597063,12.739851620168858,-7.054207078869486,13.668932386252127,-15.005091778360075,-0.5588353918378046,-7.847960448531568,-12.351651273577144,7.870827382122255,-12.967306845549935
aggregate,35,0.9,0.195,0.205,0.337926661164286,0.3341549983923844,0.13915499839238438,0.3565337591214703,0.0223787607290859,0.2466939417161636,,,,,15.586872968927201,12.341898874373532,14,0,0,0,1,0.1,0.9665845001607616,,14.889751549537836,0.41225536240897187,7.105303481376859,12.759475672634675,-7.0611352095763555,13.712395869168768,-15.038500765901135,-0.5723996651890496,-7.871399393855722,-12.36792051143375,7.901783541356402,-13.001513333513685
aggregate,36,0.925,0.195,0.205,0.3341549983923845,0.33065871957166065,0.13565871957166065,0.35305694839299523,0.022398228821334576,0.246556033184093,,,,,15.659921484261966,12.268890534353758,13,0,1,0,2,0.1,0.966934128042834,,14.91580344806045,0.4125763007108968,7.108045950636745,12.77750066203855,-7.067092996342461,13.754328130290205,-15.070018264744894,-0.5860021736866455,-7.8940197611483205,-12.382512535346589,7.93208843859639,-13.034250851900488
aggregate,37,0.9500000000000001,0.195,0.205,0.33065871957166065,0.3274188307089942,0.13241883070899418,0.3498277724116213,0.022408941702627083,0.24646287871200978,,,,,15.73311195121751,12.20041250989577,13,0,0,0,2,0.1,0.9672581169291006,,14.939859539857693,0.4125573925216709,7.109602048753303,12.793992401934927,-7.072121518044269,13.794806018519791,-15.099701932455197,-0.5996418793802255,-7.915852281044384,-12.395480520221152,7.961790903511033,-13.065601128673196
aggregate,38,0.9750000000000001,0.195,0.205,0.32741883070899436,0.32441751064074015,0.12941751064074014,0.34682918767140164,0.022411677030661492,0.246405242701544,,,,,15.805829257020436,12.136282575031979,13,0,0,0,2,0.1,0.967558248935926,,14.961999310234571,0.41219650178593437,7.110005585400902,12.809017479786306,-7.076260457634422,13.83390249289201,-15.127622947066587,-0.6133206706009567,-7.936928016066046,-12.406878533920631,7.990937773207423,-13.095642458321091
aggregate,39,1.0,0.195,0.205,0.3244175106407402,0.3216379293918006,0.12663792939180057,0.34404495458378714,0.022407025191986563,0.24637686800611214,,,,,15.87764412325266,12.07631479638553,13,0,0,0,2,0.1,0.96783620706082,,14.982309984649213,0.41148964580796504,7.109291261831602,12.822642992378503,-7.079547998282606,13.87168675922206,-15.15386011572905,-0.6270428504167941,-7.9572782522076855,-12.416761262914383,8.019573899630123,-13.124449765478408
aggregate,40,1.0250000000000001,0.195,0.205,0.3216379293918005,0.3190644896633772,0.12406448966337719,0.34145992835595695,0.02239543869257976,0.24637774025237885,,,,,15.948472910026792,12.02032837643307,13,0,0,0,2,0.1,0.9680935510336622,,15.000876214965281,0.4104332027398892,7.107494357658003,12.834936427507186,-7.08202052225934,13.908224469892968,-15.178488658144193,-0.640812778545893,-7.976934233454497,-12.425183832148253,8.047741909908414,-13.152094717903783
aggregate,41,1.05,0.195,0.205,0.3190644896633772,0.3166827338532612,0.12168273385326117,0.33905998763397827,0.022377253780717088,0.2464077567735775,,,,,16.018238571772415,11.968147594170011,13,0,0,0,2,0.1,0.9683317266146739,,15.017780216625995,0.4090239369959758,7.104650590235999,12.84596540783982,-7.083712685625186,13.943577876051476,-15.201580356344703,-0.6546348920175394,-7.995927079997131,-12.432201591712436,8.075482274207092,-13.178645869017084
aggregate,42,1.075,0.195,0.205,0.31668273385326107,0.3144792586675819,0.11947925866758191,0.3368319686265011,0.022352709958919192,0.24646674789419587,,,,,16.08687305631406,11.919601810266187,13,0,0,0,2,0.1,0.9685520741332418,,15.033101869859859,0.40725902073210235,7.100795968374715,12.855797427303738,-7.084657478394018,13.977805956622147,-15.223203674652947,-0.6685137261644097,-8.01428769410039,-12.437869889361505,8.102833360763817,-13.204168775765902
aggregate,43,1.1,0.195,0.205,0.314479258667582,0.3124416366205774,0.11744163662057738,0.334763604073889,0.02232196745331161,0.24655449441633137,,,,,16.154318992468024,11.874525516484312,13,0,0,0,2,0.1,0.9687558363379423,,15.046918792057225,0.40513605143329057,7.0959666463118305,12.864499589458067,-7.084886273440134,14.010964529630636,-15.243423856566688,-0.6824539354437561,-8.032046658872687,-12.442243838400353,8.129831481359908,-13.228726097215867
aggregate,44,1.125,0.195,0.205,0.31244163662057745,0.31055834378309405,0.11555834378309404,0.3328434665261302,0.02228512274303618,0.24667074163057975,,,,,16.22053075512477,11.832758412135572,13,0,0,0,2,0.1,0.9689441656216906,,15.059306387662037,0.40265306565487324,7.090198782760726,12.87213835547162,-7.084428867258469,14.04310635031485,-15.262303004450414,-0.6964603140998362,-8.049234134498505,-12.445378088977776,8.156510929945439,-13.252377678440315
aggregate,45,1.1500000000000001,0.195,0.205,0.31055834378309405,0.3088186932082273,0.1138186932082273,0.3310609154744098,0.0222422222661825,0.24681521045075422,,,,,16.28547500012916,11.794145493300284,13,0,0,0,2,0.1,0.9691181306791773,,15.070337881157304,0.3998085489441933,7.083528408557295,12.878779307621473,-7.083313514988939,14.074281199929516,-15.279900147018173,-0.7105378162785226,-8.065879755751356,-12.447326609304376,8.182904016477272,-13.275180623625994
aggregate,46,1.175,0.195,0.205,0.3088186932082273,0.3072127735098006,0.11221277350980058,0.32940604796646483,0.022193274456664247,0.24698760563744174,,,,,16.349130759868114,11.758537143311969,13,0,0,0,2,0.1,0.9692787226490199,,15.080084337878345,0.39660144248334406,7.075991305534849,12.884486932452544,-7.081566961574806,14.104535968568594,-15.296271298838732,-0.7246915755224549,-8.08201253395592,-12.44814248176794,8.209041097742134,-13.29718936156572
aggregate,47,1.2000000000000002,0.195,0.205,0.30721277350980064,0.30573139213664974,0.11073139213664973,0.3278696523802693,0.02213826024361959,0.2471876220175459,,,,,16.41148918571212,11.725789215583628,13,0,0,0,2,0.1,0.969426860786335,,15.088614676806397,0.3930311463621687,7.067622898113283,12.889324426355962,-7.07921447111537,14.133914734352013,-15.311469515355407,-0.7389269235109353,-8.097660765727897,-12.447877717585142,8.234950606475412,-13.318455706148708
aggregate,48,1.225,0.195,0.205,0.30573139213664974,0.3043660229195851,0.10936602291958508,0.326443165097162,0.02207714217757689,0.24741494846618323,,,,,16.472553017122113,11.695763102120798,13,0,0,0,2,0.1,0.9695633977080415,,15.095995678701945,0.38909752003113585,7.058458158379809,12.893353524991863,-7.0762798554083,14.162458841265995,-15.325544946264975,-0.7532494078958936,-8.112851950352301,-12.4465830922866,8.260659079769823,-13.339028913902471
aggregate,49,1.25,0.195,0.205,0.30436602291958503,0.3031087575199137,0.10810875751991367,0.32511862984904427,0.022009872329130598,0.24766927027796934,,,,,16.532335849263408,11.66832578310393,13,0,0,0,2,0.1,0.9696891242480087,,15.10229199235346,0.38480088018466485,7.048531524735979,12.89663435695173,-7.072785502925643,14.190206977093471,-15.338544889503153,-0.7676648092773017,-8.127612716871578,-12.44430800334616,8.286191187525533,-13.358955740153975
aggregate,50,1.2750000000000001,0.195,0.205,0.30310875751991373,0.301952260446354,0.10695226044635397,0.32388865954646007,0.021936399100106085,0.24795027016554053,,,,,16.590861260416595,11.643349854595835,13,0,0,0,2,0.1,0.9698047739553646,,15.107566141153415,0.3801419963876547,7.037876833672431,12.899225321239973,-7.068752408946927,14.21719525262735,-15.350513847544025,-0.7821791570082105,-8.141968761726542,-12.441100350245325,8.31156976145138,-13.378280494966862
aggregate,51,1.3,0.195,0.205,0.301952260446354,0.30088972733815805,0.10588972733815805,0.32274640042450425,0.0218566730863462,0.2482576279870768,,,,,16.64816185219338,11.620713532847422,13,0,0,0,2,0.1,0.9699110272661842,,15.111878531671236,0.37512208474934805,7.0265272639459315,12.90118298748369,-7.064200207467749,14.243457282908171,-15.361493587300947,-0.7967987440718369,-8.155944797101474,-12.437006436682184,8.336815824962256,-13.397045099650896
aggregate,52,1.3250000000000002,0.195,0.205,0.30088972733815794,0.29991484625035664,0.10491484625035663,0.3216854983577857,0.021770652107429067,0.24859101970480835,,,,,16.70427824606027,11.600300634812976,13,0,0,0,2,0.1,0.9700085153749644,,15.115287465409187,0.36974280005030674,7.014515291945583,12.902562017525002,-7.059147205098629,14.269024271071977,-15.371523204449518,-0.8115301405326383,-8.16956450997128,-12.432070894000038,8.361948624192678,-13.41528914433709
aggregate,53,1.35,0.195,0.205,0.2999148462503566,0.2990217616970069,0.10402176169700689,0.3207000672154574,0.021678305518450514,0.2489501155114215,,,,,16.759258069907364,11.582000535345136,13,0,0,0,2,0.1,0.9700978238302993,,15.11784915459531,0.36400622646116115,7.001872657312329,12.903415106482985,-7.0536104174233385,14.293925094835524,-15.38063919275057,-0.8263802058633765,-8.18285053158218,-12.426336624527247,8.386985660247777,-13.433049946869499
aggregate,54,1.375,0.195,0.205,0.29902176169700684,0.29820504123833946,0.10320504123833946,0.3197846591360617,0.021579617897722225,0.2493345775137996,,,,,16.813154962337293,11.565708102212424,13,0,0,0,2,0.1,0.970179495876166,,15.119617742444206,0.3579148672389619,6.988630337406329,12.903792941526499,-7.047605607623692,14.318186395831935,-15.388875518596256,-0.8413560998081387,-8.195824416656498,-12.419844763370355,8.411942722739816,-13.450362613074825
