method,step,time_s,lambda_req,lambda_des,lambda2_pre,lambda2_post,connectivity_safety_margin,lambda3_post,fiedler_gap_post,exact_global_matrix_margin,minimum_local_matrix_margin,minimum_inner_local_matrix_margin,master_residual_eta_q,allocation_inner_iterations,control_correction,task_error,active_edge_count,edge_appearances,edge_disappearances,cumulative_edge_appearances,cumulative_edge_disappearances,consensus_step,consensus_contraction,resource_zero_sum_error,p1_x_m,p1_y_m,p2_x_m,p2_y_m,p3_x_m,p3_y_m,p4_x_m,p4_y_m,p5_x_m,p5_y_m,p6_x_m,p6_y_m
centralized,215,5.4,0.195,0.205,0.20500005148964545,0.20500004806472683,0.010000048064726819,0.21613791536905558,0.011137867304328752,1.2848008502006556e-11,,,,,19.369796314766333,12.913216946116309,9,0,0,0,6,0.1,0.9794999951935273,,27.174855977649536,1.2282559576037737,8.990648869929936,12.849741637653084,-7.435572002836995,17.04950023625258,-13.679758090162482,0.20504894893411663,-8.472053342739944,-16.37672007088463,10.002896741874519,-12.73382339690967
centralized,216,5.425000000000001,0.195,0.205,0.20500004806472683,0.2050000448841199,0.010000044884119902,0.21614272178719462,0.011142676903074716,1.2563812803926817e-11,,,,,19.36979567504219,12.913215659097702,9,0,0,0,6,0.1,0.979499995511588,,27.175027260600636,1.2280486120102572,8.990801470407954,12.849867166067147,-7.435888538815564,17.049724893145864,-13.679411856413967,0.20481219724664015,-8.472184504760724,-16.376867823980163,10.002839101847469,-12.733565574617419
centralized,217,5.45,0.195,0.205,0.20500004488411988,0.20500004192983165,0.010000041929831643,0.21614745426335444,0.011147412333522788,1.2285829732987753e-11,,,,,19.36979504859921,12.913214425054216,9,0,0,0,6,0.1,0.9794999958070169,,27.1751948039812,1.2278441916881966,8.99095087018514,12.849991539157873,-7.436198750337599,17.049943537121013,-13.679073453901657,0.20457827314533697,-8.472313438741331,-16.377011494109773,10.002781501613113,-12.733311025803117
centralized,218,5.4750000000000005,0.195,0.205,0.20500004192983182,0.20500003918521084,0.010000039185210835,0.21615211370747606,0.011152074522265215,1.2015230439965555e-11,,,,,19.369794435640102,12.913213241520376,9,0,0,0,6,0.1,0.9794999960814789,,27.175358699999045,1.227642669833763,8.991097145927865,12.850114745654324,-7.436502767664144,17.05015634203296,-13.678742684914223,0.20434717260915938,-8.472440181198161,-16.377151209151357,10.002723973084054,-12.733059731626884
centralized,219,5.5,0.195,0.205,0.20500003918521098,0.20500003663484828,0.010000036634848275,0.21615670102817014,0.011156664393321858,1.1751533424698215e-11,,,,,19.36979383631078,12.913212106162756,9,0,0,0,6,0.1,0.9794999963365152,,27.1755190382669,1.2274440192404352,8.99124037216188,12.850236775432197,-7.436800718376275,17.050363476422923,-13.678419357271824,0.20411889008906806,-8.472564768084906,-16.377287092587412,10.0026665465079,-12.732811672398526
centralized,220,5.525,0.195,0.205,0.20500003663484823,0.2050000342644819,0.0100000342644819,0.2161612171321904,0.01116118286770848,1.1494187470249022e-11,,,,,19.369793250706074,12.913211016771976,9,0,0,0,6,0.1,0.9794999965735518,,27.17567590588494,1.227248212338075,8.991380621340692,12.850357619465218,-7.437092727425847,17.050565103687042,-13.678103284158952,0.2038934185915823,-8.47268723480112,-16.377419263665757,10.00260925053435,-12.732566827627506
centralized,221,5.550000000000001,0.195,0.205,0.20500003426448202,0.2050000320609134,0.010000032060913405,0.21616566292393363,0.01116563086302022,1.1243243157052281e-11,,,,,19.36979267887518,12.913209971255235,9,0,0,0,6,0.1,0.9794999967939086,,27.17582938752042,1.2270552212301082,8.991517963911551,12.850477269778242,-7.437378917185571,17.050761382239504,-13.677794283962557,0.203670749758845,-8.472807616200559,-16.37754783755413,10.002552112279782,-12.732325176071074
centralized,222,5.575,0.195,0.205,0.20500003206091336,0.205000030012013,0.010000030012012995,0.21617003930508777,0.011170009293074767,1.4438383655094844e-11,,,,,19.369792120987768,12.91320896763336,9,0,0,0,6,0.1,0.9794999969987987,,27.17597956548161,1.2268650177294154,8.991652468379588,12.850595719400426,-7.437659407497814,17.050952465670203,-13.677492180113264,0.20345087394508907,-8.472925946598629,-16.377672925488618,10.002495157388486,-12.73208669577941
centralized,223,5.6000000000000005,0.195,0.205,0.20500003001201292,0.20500002810637913,0.010000028106379122,0.21617434717382786,0.01117431906744873,1.4125438161076361e-11,,,,,19.369791576682275,12.91320800402177,9,0,0,0,6,0.1,0.9794999971893621,,27.17612651980107,1.2266775733903434,8.991784201367448,12.850712962326531,-7.4379343157251565,17.051138502897906,-13.677196800939498,0.20323378029083022,-8.473042259782472,-16.37779463491758,10.002438410095115,-12.731851364143896
centralized,224,5.625,0.195,0.205,0.2050000281063791,0.20500002633354714,0.01000002633354713,0.21617858742477697,0.011178561091229833,1.3819829869150912e-11,,,,,19.36979104606942,12.91320707863732,9,0,0,0,6,0.1,0.9794999973666453,,27.176270328297356,1.2264928595423599,8.991913227676914,12.850828993469642,-7.438203756796631,17.05131963831749,-13.676907979514723,0.20301945679255745,-8.47315658901655,-16.377913069638428,10.002381893280052,-12.731619157936226
centralized,225,5.65,0.195,0.205,0.2050000263335472,0.20500002468383097,0.01000002468383096,0.21618276094848365,0.011182736264652687,1.352207751233406e-11,,,,,19.369790529059014,12.913206189788136,9,0,0,0,6,0.1,0.9794999975316169,,27.176411066647617,1.2263108473198534,8.992039610345099,12.850943808622365,-7.438467843255656,17.051496011943023,-13.676625553516836,0.2028078903703605,-8.47326896705095,-16.378028329930302,10.00232562852543,-12.731390053351012
centralized,226,5.675000000000001,0.195,0.205,0.2050000246838311,0.20500002314826374,0.010000023148263731,0.21618686863105321,0.011186845482789476,1.3231118028858782e-11,,,,,19.369790025535032,12.913205335868264,9,0,0,0,6,0.1,0.9794999976851736,,27.176548808454235,1.2261315076909909,8.992163410699705,12.851057404417663,-7.438726685306695,17.05166775954603,-13.676349365090267,0.20259906693245355,-8.473379426128826,-16.37814051268149,10.002269636168531,-12.731164026045477
centralized,227,5.7,0.195,0.205,0.2050000231482638,0.20500002171854528,0.010000021718545277,0.21619091135380536,0.011190889635260076,1.2947238972802722e-11,,,,,19.369789535359043,12.913204515352705,9,0,0,0,6,0.1,0.9794999978281455,,27.176683625309135,1.2259548114851158,8.992284688412367,12.85116977829109,-7.438980390861228,17.051835012789297,-13.676079260712438,0.20239297143693932,-8.47348799799369,-16.378249711512,10.002213935353192,-12.73094105117761
centralized,228,5.7250000000000005,0.195,0.205,0.20500002171854534,0.20500002038667436,0.010000020386674358,0.21619488999252234,0.011194869605847979,8.729490948720155e-17,,,,,19.369789057777172,12.913203726777844,9,0,0,0,6,0.1,0.9794999979613326,,27.176815586866866,1.2257807294141845,8.992403501545514,12.851280928450914,-7.439229065585586,17.051997899356582,-13.675815091072002,0.20218958795372527,-8.473594713899246,-16.37835601689289,10.002158544085797,-12.730721103446498
centralized,229,5.75,0.195,0.205,0.20500002038667445,0.2050000191461947,0.010000019146194694,0.21619880541890055,0.011198786272705846,1.2399978197002683e-11,,,,,19.369788594422857,12.913202968797757,9,0,0,0,6,0.1,0.9794999980853806,,27.17694476085885,1.2256092321161478,8.99251990662224,12.851390853816095,-7.439472812935312,17.052156543076844,-13.675556710913844,0.20198889971005654,-8.473699604605343,-16.378459516254228,10.002103479257483,-12.730504157112833
centralized,230,5.775,0.195,0.205,0.2050000191461947,0.2050000179901777,0.01000001799017769,0.21620265849757478,0.011202640507397083,1.213654169439368e-11,,,,,19.369788143272537,12.913202240087351,9,0,0,0,6,0.1,0.9794999982009822,,27.177071213223066,1.2254402901495538,8.992633958641175,12.851499554024088,-7.439711734214073,17.052311064046965,-13.675303978960997,0.2017908891608585,-8.473802700401881,-16.37856029410267,10.002048756726662,-12.730290186054996
centralized,231,5.800000000000001,0.195,0.205,0.2050000179901777,0.20500001691252484,0.010000016912524834,0.21620645008770145,0.011206433175176611,1.187867333303684e-11,,,,,19.369787704742432,12.91320153940161,9,0,0,0,6,0.1,0.9794999983087476,,27.177195008109667,1.2252738740353746,8.99274571114739,12.851607029369553,-7.439945928607057,17.052461578748108,-13.675056757769484,0.20159553802983024,-8.473904031104093,-16.37865843212103,10.001994391340036,-12.730079163786515
centralized,232,5.825,0.195,0.205,0.20500001691252487,0.2050000159075899,0.010000015907589893,0.21621018104223802,0.01121016513464812,1.1627486016038514e-11,,,,,19.369787278618226,12.913200865555917,9,0,0,0,6,0.1,0.979499998409241,,27.177316207948394,1.2251099542729584,8.992855216270204,12.851713280780356,-7.440175493225763,17.05260820015941,-13.674814913620938,0.20140282736155876,-8.47400362606205,-16.37875400927079,10.001940396980274,-12.729871063491077
centralized,233,5.8500000000000005,0.195,0.205,0.20500001590758984,0.20500001497014383,0.010000014970143828,0.21621385220771586,0.011213837237572022,1.138160244126239e-11,,,,,19.36978686467629,12.913200217422672,9,0,0,0,6,0.1,0.9794999985029856,,27.17743487350078,1.2249485013598957,8.992962524766462,12.851818309787273,-7.440400523149766,17.052751037867804,-13.67457831641235,0.20121273756881636,-8.474101514167238,-16.378847101889495,10.001886786606883,-12.729665858052428
centralized,234,5.875,0.195,0.205,0.20500001497014383,0.20500001409543192,0.010000014095431914,0.2162174644241472,0.011217450328715267,1.4631897146830486e-11,,,,,19.36978646284939,12.913199593932253,9,0,0,0,6,0.1,0.9794999985904568,,27.177551063907693,1.2247894858113388,8.99306768606279,12.851922118493208,-7.440621111467162,17.052890198174172,-13.674346839547216,0.2010252484775182,-8.4741977238583,-16.378937783784174,10.001833572294563,-12.729463520081852
centralized,235,5.9,0.195,0.205,0.20500001409543195,0.2050000132788742,0.010000013278874204,0.2162210185244649,0.011221005245590693,1.4324982682687206e-11,,,,,19.369786072562427,12.91319899405735,9,0,0,0,6,0.1,0.9794999986721126,,27.17766483674736,1.2246328781761306,8.993170748294139,12.852024709550108,-7.440837349316798,17.053025784196667,-13.674120359838092,0.20084033937063012,-8.47429228312959,-16.379026126322408,10.001780765273663,-12.729264021949382
centralized,236,5.925000000000001,0.195,0.205,0.20500001327887407,0.2050000125163177,0.010000012516317686,0.216224515334725,0.011224502818407311,1.4025288824928842e-11,,,,,19.369785693747197,12.913198416823317,9,0,0,0,6,0.1,0.9794999987483682,,27.177776248072554,1.2244786490552861,8.993271758345136,12.85212608612664,-7.441049325926123,17.053157895969793,-13.673898757400575,0.2006579890287304,-8.474385219535227,-16.37911219851831,10.0017283759643,-12.729067335806295
centralized,237,5.95,0.195,0.205,0.20500001251631766,0.20500001180391622,0.010000011803916214,0.21622795567380707,0.011227943869890844,1.373228322652586e-11,,,,,19.36978532615744,12.91319786130103,9,0,0,0,6,0.1,0.9794999988196084,,27.177885352459736,1.2243267691172541,8.993370761886705,12.85222625188396,-7.441257128650771,17.053286630540903,-13.673681915558008,0.20047817576964683,-8.474476560195999,-16.379196067116396,10.00167641401193,-12.7288734336117
centralized,238,5.9750000000000005,0.195,0.205,0.20500001180391622,0.20500001113810654,0.01000001113810653,0.21623134035326247,0.011231329215155933,1.3446481442922513e-11,,,,,19.36978496954411,12.913197326604452,9,0,0,0,6,0.1,0.9794999988861893,,27.17799220305309,1.2241772091128647,8.993467803412493,12.8523252109506,-7.441460843012883,17.053412082063424,-13.673469720747427,0.20030087748607406,-8.47456633180546,-16.379277796672067,10.001624888321047,-12.728682287156698
centralized,239,6.0,0.195,0.205,0.20500001113810648,0.20500001051525896,0.01000001051525895,0.21623467017675763,0.01123465966149867,-2.424562758477899e-16,,,,,19.369784623037727,12.913196811872847,9,0,0,0,6,0.1,0.9794999989484741,,27.178096851615475,1.2240299399033094,8.993562926289519,12.85242296790026,-7.441660552738995,17.053534341889556,-13.673262062435247,0.20012607167096239,-8.47465456063792,-16.379357449628056,10.001573807072774,-12.72849386809632
aggregate,0,0.025,0.195,0.205,0.9528077435349479,0.9077063728975426,0.7127063728975427,0.9163850489993302,0.00867867610178752,0.38578781936818807,,,,,30.314597799756758,29.569447365325072,15,0,0,0,0,0.1,0.9092293627102457,,12.20494402150388,0.11705697226990683,5.938110357467147,10.543733266651559,-6.088512728241831,10.776419111407732,-12.234674369565756,-0.0731789042514045,-6.212054568949102,-10.299900149484612,6.0900413619582725,-10.469227338507181
aggregate,1,0.05,0.195,0.205,0.9077063728975423,0.8657859680688261,0.6707859680688262,0.8735052925893132,0.00771932452048707,0.382363844088061,,,,,30.819914474236214,29.210475683254312,15,0,0,0,0,0.1,0.9134214031931174,,12.387910880272628,0.14066916883507444,6.006429806579082,10.682037698027937,-6.142523281809649,10.932235059176172,-12.39476595185145,-0.09260308060716452,-6.3003875095817765,-10.43418921614344,6.167486124082487,-10.605456889439044
aggregate,2,0.07500000000000001,0.195,0.205,0.8657859680688257,0.8266899739733129,0.6316899739733128,0.8340889149421862,0.00739894096887328,0.3775357221540952,,,,,31.201323843599457,28.877249266455483,15,0,0,0,0,0.1,0.9173310026026686,,12.558942956480767,0.1614948191735525,6.068418374973168,10.809737344319515,-6.192474101494091,11.07805255893645,-12.544114798374082,-0.1111023392159935,-6.382223673145254,-10.558329588317608,6.239732852224463,-10.732339453287118
aggregate,3,0.1,0.195,0.205,0.8266899739733129,0.7901736213235935,0.5951736213235934,0.7977986980347868,0.007625076711193279,0.37180809080461186,,,,,31.489236792485546,28.56588515912027,15,0,0,0,0,0.1,0.9209826378676407,,12.719920212581721,0.17991889846631479,6.125100710235284,10.928279445734518,-6.23902806993607,11.21528183790958,-12.684326463361963,-0.12881484427580542,-6.458595785921944,-10.673803784519436,6.307600793728603,-10.851113388773683
aggregate,4,0.125,0.195,0.205,0.7901736213235931,0.7560735494336733,0.5610735494336734,0.764296032186238,0.008222482752564653,0.36551601306919823,,,,,31.705443003796766,28.273357046508103,15,0,0,0,0,0.1,0.9243926450566327,,12.872307032291044,0.19626397952782815,6.177264163607765,11.038792251451742,-6.282687231443074,11.345040843623144,-12.816639089495842,-0.1458569405094981,-6.530302195866046,-10.781758707201815,6.371725624785435,-10.962757791409276
aggregate,5,0.15000000000000002,0.195,0.205,0.7560735494336732,0.7242547672652927,0.5292547672652927,0.733276687135606,0.00902191987031331,0.35889089696727605,,,,,31.865816964414883,27.997258254222306,15,0,0,0,0,0.1,0.9275745232734707,,13.017268820800442,0.21079852627860962,6.2255237418678115,11.142173610719327,-6.323839492959942,11.468231980190303,-12.942026668696563,-0.16232671920011044,-6.597970709578642,-10.883100239536722,6.432608871783659,-11.068061110683315
aggregate,6,0.17500000000000002,0.195,0.205,0.7242547672652925,0.6945822739497363,0.49958227394973626,0.7044870364926406,0.009904762542904288,0.3520973642291345,,,,,31.982135340845097,27.735641215792658,15,0,0,0,0,0.1,0.9305417726050264,,13.15575042225125,0.2237460603104737,6.270366557782201,11.23915076852582,-6.362789762815479,11.585595245968198,-13.061268298545537,-0.1783073376571993,-6.662102771268622,-10.978556822123418,6.490651888963115,-11.167668260921245
aggregate,7,0.2,0.195,0.205,0.6945822739497365,0.6669181699993281,0.47191816999932806,0.6777181187219168,0.010799948722588715,0.3452551295809387,,,,,32.063294737989466,27.48690609956381,15,0,0,0,0,0.1,0.9333081830000672,,13.288530167713944,0.2352933949085509,6.312182947125533,11.330321794664044,-6.399781221554053,11.697745831176928,-13.174995784895444,-0.19386981921284316,-6.723104606290029,-11.068723271749757,6.546179786575922,-11.262113700308555
aggregate,8,0.225,0.195,0.205,0.666918169999328,0.641126303094447,0.44612630309444695,0.6527943879651288,0.011668084870681827,0.33845267671157053,,,,,32.11613655779832,27.249721816343804,15,0,0,0,0,0.1,0.9358873696905553,,13.416257962173368,0.24559750418228557,6.3512887224291115,11.416184995717643,-6.435010189777623,11.805201266246964,-13.28372707729043,-0.2090753187737199,-6.781309582961812,-11.154091716125865,6.599458648798513,-11.351845158888949
aggregate,9,0.25,0.195,0.205,0.641126303094447,0.6170761775236461,0.42207617752364607,0.629564730565531,0.012488553041884898,0.33175620199923206,,,,,32.14601474110374,27.0229688789998,15,0,0,0,0,0.1,0.9382923822476354,,13.539482643578005,0.25479107432497194,6.387941405254186,11.49716026828575,-6.4686367425518405,11.90840139397465,-13.387890191986552,-0.22397692078164666,-6.836994551373064,-11.235073924128347,6.650708159435344,-11.437241000091296
aggregate,10,0.275,0.195,0.205,0.6170761775236459,0.5946449655218977,0.3996449655218977,0.6078964602400257,0.013251494718128032,0.3252156966169906,,,,,32.15719361945912,26.805697353716425,15,0,0,0,0,0.1,0.9405355034478102,,13.658671948267914,0.26298692620998765,6.422352282660657,11.573604923234791,-6.500792433793897,12.007723313125782,-13.48784059251181,-0.23862105225043145,-6.890391976380581,-11.312017757458479,6.700111013222202,-11.518623158797972
aggregate,11,0.30000000000000004,0.195,0.205,0.5946449655218978,0.5737182129119741,0.3787182129119741,0.5876714022785459,0.01395318936657175,0.3188692224667094,,,,,32.15313191231048,26.59709546227444,15,0,0,0,0,0.1,0.9426281787088026,,13.774227256845014,0.2702815166396801,6.45469551262007,11.645825637459959,-6.531586015143151,12.103492732236106,-13.58387397175395,-0.253048586622912,-6.941699082991277,-11.385219520678044,6.747820031363508,-11.596266948402947
aggregate,12,0.325,0.195,0.205,0.5737182129119741,0.5541898400360954,0.3591898400360954,0.5687832639448053,0.01459342390870988,0.3127460014677192,,,,,32.136689176937885,26.396465853319427,15,0,0,0,0,0.1,0.9445810159963904,,13.886494569865413,0.27675770215724754,6.485115108159048,11.714087642894624,-6.561107736212818,12.19599271703897,-13.67623574123818,-0.2672957011571806,-6.991084845407046,-11.454933394140678,6.7939636082880135,-11.670408615300733
aggregate,13,0.35000000000000003,0.195,0.205,0.5541898400360955,0.5359618042316525,0.3409618042316525,0.5511357843233341,0.015173980091681583,0.3068686938502398,,,,,32.11027849356876,26.203207496299218,15,0,0,0,0,0.1,0.9464038195768347,,13.995772701120929,0.2824869160377525,6.513730373654675,11.778621912204953,-6.589432624012149,12.285470516984287,-13.765128129049037,-0.28139453765510336,-7.03869539680468,-11.521378756241527,6.838649927209226,-11.741251250808748
aggregate,14,0.375,0.195,0.205,0.5359618042316524,0.5189436189339274,0.32394361893392737,0.5346413683018048,0.01569774936787738,0.30125509910452214,,,,,32.075981107309886,26.016801762335007,15,0,0,0,0,0.1,0.9481056381066073,,14.102319377832163,0.28753087736245664,6.540640197056235,11.839630871169012,-6.616623016856442,12.372142957641358,-13.850715529014954,-0.29537370538559216,-7.084658266982583,-11.584745954941505,6.881970256511443,-11.808969493373876
aggregate,15,0.4,0.195,0.205,0.5189436189339273,0.5030518276560436,0.3080518276560436,0.5192200331532236,0.01616820549718001,0.29591942718034286,,,,,32.03563345703263,25.83680165964972,15,0,0,0,0,0.1,0.9496948172343956,,14.206355742879074,0.2919429244560663,6.565926487490372,11.897293014285612,-6.64273054715114,12.456200751072435,-13.933128577744657,-0.3092586565281151,-7.1290857394663405,-11.64520092458424,6.924001554247023,-11.873713334999216
aggregate,16,0.42500000000000004,0.195,0.205,0.5030518276560435,0.4882094801974892,0.2932094801974892,0.5047985654022039,0.016589085204714693,0.29087323366902673,,,,,31.990893461590378,25.66282345903347,15,0,0,0,0,0.1,0.9511790519802511,,14.308069628853724,0.295769044038029,6.589656969317052,11.951766695447727,-6.667797713107016,12.537811983388838,-14.012467330819645,-0.3230719581124104,-7.172077539817573,-11.702888932877972,6.9648085498966115,-11.935611264685788
aggregate,17,0.45,0.195,0.205,0.4882094801974893,0.4743456322495857,0.2793456322495857,0.49130982447721416,0.01696419222762846,0.28612607826772396,,,,,31.94329047476474,25.494540121847756,15,0,0,0,0,0.1,0.9525654367750415,,14.407617895510436,0.2990486515947411,6.611887489044153,12.003193292622289,-6.691859142292986,12.617124973695168,-14.088803844446062,-0.33683347996579005,-7.213723010835782,-11.7579376661695,7.004445432108018,-11.994772925279024
aggregate,18,0.47500000000000003,0.195,0.205,0.47434563224958554,0.4613948761470352,0.2663948761470352,0.4786921519093833,0.017297275762348074,0.2816859437516076,,,,,31.894261585386513,25.331676058044287,15,0,0,0,0,0.1,0.9538605123852965,,14.505128077189688,0.30181516755114834,6.632663952745023,12.051699893656066,-6.71494262419375,12.694270652331952,-14.1621844300601,-0.35056051519101833,-7.25410289041734,-11.810459807166279,7.042957242570024,-12.051291419968443
aggregate,19,0.5,0.195,0.205,0.46139487614703545,0.4492969036607784,0.2542969036607784,0.46688885799539737,0.017591954334618964,0.2775594401981962,,,,,31.845175715913744,25.17400281422986,15,0,0,0,0,0.1,0.9550703096339221,,14.6006995654742,0.3040964260400832,6.652023983550458,12.097401612635707,-6.73706997077581,12.769364572732657,-14.232631825826767,-0.3642678481795956,-7.293290779048593,-11.86055522055007,7.080381055599983,-12.105245375124989
aggregate,20,0.525,0.195,0.205,0.44929690366077857,0.43799609829419744,0.24299609829419744,0.45584776595140925,0.0178516676572118,0.2737518139584745,,,,,31.797346161918686,25.0213353367318,15,0,0,0,0,0.1,0.9562003901705802,,14.694404546785359,0.3059149495741966,6.669998367952701,12.140403618064697,-6.7582577510008335,12.84250864621096,-14.300147510955886,-0.37796778416108134,-7.331354362663222,-11.908312833705223,7.116747007752567,-12.156700843203211
aggregate,21,0.55,0.195,0.205,0.43799609829419744,0.42744115297863716,0.23244115297863716,0.4455207988732081,0.01807964589457095,0.27026678259579745,,,,,31.752031792254083,24.8735284844374,15,0,0,0,0,0.1,0.9572558847021363,,14.78628891745304,0.3072881213760347,6.686612343636301,12.180802932412147,-6.778517935552937,12.913792669765517,-14.364714366785927,-0.3916701545780909,-7.368356441161653,-11.953812278444758,7.152079229677983,-12.205713110388055
aggregate,22,0.5750000000000001,0.195,0.205,0.42744115297863716,0.41758470863664787,0.22258470863664787,0.435863598571103,0.018278889934455145,0.26710622560732733,,,,,31.710427117724755,24.73047349280499,15,0,0,0,0,0.1,0.9582415291363352,,14.876373401580427,0.3082282880103628,6.701886768615814,12.218690045301058,-6.797858480569057,12.983295701577696,-14.426299853393951,-0.405382312817609,-7.40435580092148,-11.99712534342195,7.186396722443083,-12.252328456331387
aggregate,23,0.6000000000000001,0.195,0.205,0.4175847086366476,0.408383009440355,0.213383009440355,0.42683516835445573,0.018452158914100736,0.26426977369292187,,,,,31.673641866023345,24.59209412544188,15,0,0,0,0,0.1,0.9591616990559645,,14.964655090506087,0.3087428267998718,6.715839200442039,12.254150368395097,-6.81628387300702,13.051087325940038,-14.484859814084313,-0.41910913545884265,-7.4394079608057995,-12.038317273913133,7.219714210734815,-12.296585896828487
aggregate,24,0.625,0.195,0.205,0.4083830094403548,0.3997955716020577,0.2047955716020577,0.41839753454629114,0.01860196294423344,0.2617543553062849,,,,,31.642671566755823,24.45834230345781,15,0,0,0,0,0.1,0.9600204428397943,,15.051109597282581,0.3088342141742019,6.728484904311197,12.287265548150781,-6.8337956548612295,13.117228838015265,-14.540342937871616,-0.43285304444232575,-7.473565814226964,-12.077447945169585,7.25204299592783,-12.338518923373066
aggregate,25,0.65,0.195,0.205,0.39979557160205753,0.39178486407673174,0.19678486407673174,0.410515424150219,0.01873056007348728,0.25955377291095455,,,,,31.618361860463118,24.329193082699874,15,0,0,0,0,0.1,0.9608215135923268,,15.135693967426402,0.3085001311306938,6.739837799659543,12.318114642694216,-6.850392938274245,13.181774368632453,-14.592695803501671,-0.44661406531252584,-7.50688018442385,-12.11457292684027,7.283391821490043,-12.378157236749873
aggregate,26,0.675,0.195,0.205,0.39178486407673185,0.3843160014787972,0.18931600147879718,0.4031559586876353,0.018839957208838132,0.2576583882333103,,,,,31.60137057854722,24.20463895618955,15,0,0,0,0,0.1,0.9615683998521203,,15.218350404846534,0.3077336389439483,6.749911346189274,12.346775161185324,-6.866072918479058,13.244771960116326,-14.641868307636134,-0.4603899351813024,-7.539400305805625,-12.149744448792793,7.3137677525424305,-12.415528455205152
aggregate,27,0.7000000000000001,0.195,0.205,0.384316001478797,0.37735645154940267,0.18235645154940266,0.3962883666147366,0.018931915065333926,0.25605499030245144,,,,,31.59213275153206,24.084683586314664,15,0,0,0,0,0.1,0.9622643548450598,,15.299010763323368,0.30652345081544063,6.758719362547877,12.373323958429658,-6.880831386374828,13.306264596022887,-14.687819163602878,-0.4741762712611656,-7.571174240787775,-12.183012272902394,7.343177060053873,-12.450659763046069
aggregate,28,0.7250000000000001,0.195,0.205,0.3773564515494027,0.37087676797858615,0.17587676797858615,0.38988416382270163,0.019007395844115482,0.2547268996991851,,,,,31.590834179630633,23.96933520191307,14,0,1,0,1,0.1,0.9629123232021414,,15.377601632191658,0.3048543138437326,6.766276764661116,12.397837974569716,-6.894663237489779,13.366291180898207,-14.730521070922363,-0.48796680632620054,-7.6022492388022656,-12.214424471095414,7.371626090010759,-12.483579453780857
aggregate,29,0.75,0.195,0.205,0.37087676797858615,0.36484848394708075,0.16984848394708074,0.38391446147103736,0.019065977523956612,0.25358315434727874,,,,,31.592159225859188,23.85847037973064,14,0,0,0,1,0.1,0.9635151516052919,,15.4541810087793,0.3027091284872146,6.7726126428660205,12.420394277245428,-6.907566447511745,13.42488675937122,-14.770027152553167,-0.5017616261590891,-7.632674871233699,-12.244027417813577,7.399132551789083,-12.51431759589752
aggregate,30,0.775,0.195,0.205,0.3648484839470808,0.3592406410824833,0.16424064108248332,0.37834856637801645,0.019107925295533124,0.25253314627816786,,,,,31.590270252897096,23.751826102798482,14,0,0,0,1,0.1,0.9640759358917517,,15.528948894887275,0.30007062043815463,6.777770457382138,12.44107014819047,-6.919542317249931,13.48208300444929,-14.806461852284118,-0.515569306970391,-7.6625034305495925,-12.2718658331978,7.425725978359468,-12.542906744820218
aggregate,31,0.8,0.195,0.205,0.3592406410824833,0.35402434969585345,0.15902434969585344,0.37315798139111384,0.01913363169526039,0.251567790174871,,,,,31.58506479635853,23.649146873128476,14,0,0,0,1,0.1,0.9645975650304146,,15.602100377634088,0.29692041258773466,6.78179335072719,12.459943305195733,-6.930591132653455,13.537909222212209,-14.83994230655131,-0.5293987300487664,-7.691786667230296,-12.297983210757959,7.4514355384404425,-12.569382894627445
aggregate,32,0.8250000000000001,0.195,0.205,0.35402434969585356,0.34917261781270753,0.15417261781270752,0.36831622417935317,0.019143606366645638,0.250677175915858,,,,,31.57636868248824,23.550182585964702,14,0,0,0,1,0.1,0.9650827382187293,,15.67382723015513,0.29323909067945947,6.7847244066803665,12.477092038252087,-6.940712535525651,13.59239309037029,-14.870579170672857,-0.5432590806501678,-7.720576206032921,-12.322422145187494,7.4762905289017425,-12.5937862209988
aggregate,33,0.8500000000000001,0.195,0.205,0.34917261781270753,0.3446601946001058,0.14966019460010577,0.36379866120954574,0.019138466609439964,0.24985073695187565,,,,,31.563938386622844,23.45468655720732,14,0,0,0,1,0.1,0.9655339805399894,,15.744319530596005,0.2890062647620469,6.786606829594517,12.492595249281665,-6.9499058057559795,13.645561299746495,-14.898477314498411,-0.557159849996341,-7.7489239193303625,-12.345224598403188,7.500320755860859,-12.61616158440945
aggregate,34,0.875,0.195,0.205,0.3446601946001057,0.34046343165338716,0.14546343165338715,0.3595824877060356,0.019119056052648464,0.2490774607118719,,,,,31.54746528066942,23.3624137384072,13,0,1,0,2,0.1,0.9659536568346613,,15.813767263417011,0.28420062683067,6.787484046298901,12.50653240644363,-6.958170045599246,13.697440083565267,-14.923736368073925,-0.5711108372204764,-7.776882265140265,-12.36643210795129,7.523556798118579,-12.636558784779744
aggregate,35,0.9,0.195,0.205,0.34046343165338705,0.3365598607057935,0.14155986070579352,0.35564718618259805,0.01908732547680453,0.248333863178148,,,,,31.526431096197395,23.27311472311464,13,0,0,0,2,0.1,0.9663440139294206,,15.882361040050828,0.27880124574405774,6.78739956797324,12.518983466091045,-6.965510493794957,13.748069644938242,-14.946451064817467,-0.5851219896257384,-7.804504333649759,-12.386086065538038,7.546034522202936,-12.655040595504225
