method,seed,step,time_s,lambda_req,lambda_des,lambda2_pre,lambda2_post,connectivity_safety_margin,lambda3_post,fiedler_gap_post,lambda2_estimate_mean,lambda2_estimate_max,maximum_unsafe_overestimation,subspace_sine_error,aligned_basis_spectral_error,maximum_aligned_row_error,procrustes_factor_disagreement,maximum_prenormalized_row_norm,minimum_local_gram_eigenvalue,minimum_exact_cross_singular_value,maximum_laplacian_eigenvalue,consensus_contraction,exact_global_matrix_margin,estimated_tightened_global_margin,estimated_untightened_global_margin,minimum_local_matrix_margin,minimum_inner_local_matrix_margin,solver_feasible,offline_total_spectral_error_bound,offline_maximum_local_error_bound,beta_total,master_residual_eta_q,resource_zero_sum_error,control_correction,task_error,active_edge_count,edge_appearances,edge_disappearances,consensus_rounds,consensus_step,diffusion_step,warmup_steps,allocation_inner_iterations,p1_x_m,p1_y_m,p2_x_m,p2_y_m,p3_x_m,p3_y_m,p4_x_m,p4_y_m,p5_x_m,p5_y_m,p6_x_m,p6_y_m
estimated-subspace-empirical,14,121,3.0500000000000003,0.195,0.205,0.20805278651834938,0.20809649261086427,0.013096492610864263,0.21117392294361245,0.0030774303327481822,0.20597596085964587,0.2076826820699316,0.0,0.06769762922180404,0.06770974482205568,0.03865954381885099,1.4635073048601554e-05,0.42357367844858257,0.523470653529743,0.9970374061104698,0.8444113169931177,0.9791947213481651,0.010002416929645245,0.012379838848467132,0.012379838848467132,-1.8874679430270166e-11,-1.8874679430270166e-11,True,2.193355765329397,0.38163933444024184,0.0,1524.7397264452366,2.082119873069895e-17,8.742246087657968,5.617570185379057,7,0,0,80,0.1,0.5,80,10,17.616132244447634,0.1982421635464535,8.58310095834738,15.964065776432289,-8.033673033052844,15.72031249360231,-17.817091457373873,-0.23525773461545113,-9.4605728223052,-15.047307288587438,9.540925782465536,-14.803923321158935
estimated-subspace-empirical,14,122,3.075,0.195,0.205,0.20809649261086424,0.20792698376046373,0.012926983760463723,0.21096185779503254,0.003034874034568813,0.2059703090723819,0.20757810582759528,0.0,0.06786099645779071,0.06787285108206491,0.03888179792451642,2.048253648965142e-05,0.42355801744708316,0.5235586632098601,0.9970330405259529,0.8443696266561669,0.9791903507389136,-0.0006426593203857703,0.0021296770982292346,0.0021296770982292346,-1.8850453087627883e-11,-1.8850453087627883e-11,True,2.193961915289956,0.3733893408490155,0.0,1760.3817266808571,1.3904866443919908e-17,7.568769076382284,5.592731505359984,6,0,1,80,0.1,0.5,80,10,17.61937135130623,0.18265321591429248,8.59063591018421,15.97692939918492,-8.048196500653969,15.724515310751759,-17.810701550449362,-0.2375838214335565,-9.476378857859379,-15.070780886445329,9.554722728027388,-14.818051544121037
estimated-subspace-empirical,14,123,3.1,0.195,0.205,0.20792698376046373,0.2077972584349159,0.012797258434915887,0.21085486708379828,0.0030576086488823817,0.20577169735775816,0.20723563210238619,0.0,0.06824814280419839,0.0682592941599328,0.039277260217239776,1.988890948280281e-05,0.4234481239710566,0.5234219676766673,0.9970316936632863,0.8436323060580462,0.9792073016239536,0.0030516430552182615,0.005733459251747934,0.005733459251747934,-1.8749474676426684e-11,-1.894970784703472e-11,True,2.1796717351011927,0.369169951643042,0.0,2074.0787791619373,2.168404344971009e-19,7.746783135543349,5.575503413782715,6,0,0,80,0.1,0.5,80,10,17.624185499564664,0.18784714624788068,8.587329776505603,15.978164385125751,-8.041237665661484,15.737967730283671,-17.827255931778293,-0.23470554554018255,-9.474738970048582,-15.073084513036239,9.5661468619035,-14.8253647757287
estimated-subspace-empirical,14,124,3.125,0.195,0.205,0.20779725843491595,0.20789069432658477,0.012890694326584767,0.21061140846894272,0.002720714142357944,0.20564336073768955,0.20718584501595944,0.0,0.06888858466649839,0.068900006140757,0.039527689501975036,4.592901211657763e-06,0.42339074907789265,0.523158716360061,0.997017086740766,0.8432575929400645,0.9792202741565084,0.0076868148194200545,0.00814721777119997,0.00814721777119997,-1.8654089566280202e-11,-1.8704229947628507e-11,True,2.232465651503506,0.38087520522006635,0.0,1861.875164192781,1.5540063044689707e-17,8.204526171773418,5.566669966137032,6,0,0,80,0.1,0.5,80,10,17.647962140026003,0.18073300431483302,8.579206256594892,15.993461002664471,-8.043498775722238,15.754093646122314,-17.818601452932008,-0.22502940997900384,-9.473317747417989,-15.09048116490347,9.557167930895694,-14.805561936419641
estimated-subspace-empirical,14,125,3.1500000000000004,0.195,0.205,0.20789069432658477,0.2079223645507604,0.012922364550760401,0.2105011584616047,0.0025787939108442848,0.20558254469447323,0.20700722170090094,0.0,0.06897052544327663,0.06898173256805017,0.03953022436655653,1.1034763667603222e-05,0.4232107550982453,0.5232011254432242,0.9970088551861609,0.8429489954591317,0.9792109305673415,0.008369561017410106,0.009158889083604295,0.009158889083604295,-1.863188119110362e-11,-1.8716259247799756e-11,True,2.2681064482782016,0.3909521813571284,0.0,1958.154244486286,2.1942709178604383e-17,8.555158302928827,5.560773281257088,6,0,0,80,0.1,0.5,80,10,17.686016574294005,0.18395489259083203,8.553921929511109,15.969803691396557,-8.044184937587385,15.786024337240327,-17.803397483855537,-0.20880082858192237,-9.476700075262263,-15.105756378120038,9.555879779199723,-14.785813757816607
estimated-subspace-empirical,14,126,3.1750000000000003,0.195,0.205,0.2079223645507605,0.20792832222722477,0.012928322227224759,0.21054869281817526,0.0026203705909504937,0.20554763862943692,0.2069806891664695,0.0,0.0695509314482767,0.06956197362790806,0.03972206625170049,1.1702179507049969e-05,0.42310429037710456,0.5231206898441936,0.997002353879367,0.8428993929579073,0.9792077635449239,0.008455101770533987,0.010240576664849682,0.010240576664849682,-9.11973799334821e-12,-1.902038140383721e-11,True,2.2851969226198183,0.39278867974149656,0.0,1023.6025415937349,6.938893903907228e-18,8.766085904197826,5.561635950294082,6,0,0,80,0.1,0.5,80,10,17.720092151914894,0.1846164870346215,8.54455065039802,15.939629448504672,-8.045905686316356,15.807016090124007,-17.777268841124226,-0.21308329434004003,-9.48307013952418,-15.12505832214049,9.541628532466012,-14.765180912932346
estimated-subspace-empirical,14,127,3.2,0.195,0.205,0.20792832222722474,0.20796075103961204,0.012960751039612028,0.21040412699120417,0.002443375951592136,0.20556950703337218,0.2070662560708598,0.0,0.06958886135415443,0.06960004056610646,0.039692551565680016,7.5345777491367165e-06,0.42309736935537084,0.5230959531698054,0.9969985017158708,0.8430168281475932,0.9792071677772776,0.003971208092249841,0.004592471189001039,0.004592471189001039,-1.8215005083754178e-11,-1.8924092263892252e-11,True,2.247410944760893,0.38950145833207206,0.0,2048.588707281806,1.9645312551903404e-17,8.203618293437692,5.5535973803891165,6,0,0,80,0.1,0.5,80,10,17.729648423004942,0.18593183664809315,8.527262186389722,15.958532018849498,-8.039484108799009,15.796753244793518,-17.80583950861036,-0.21396794208516892,-9.480206103568612,-15.118870940221944,9.527218148491606,-14.769923146954829
estimated-subspace-empirical,14,128,3.225,0.195,0.205,0.20796075103961206,0.20813949704471224,0.013139497044712234,0.2102628541837203,0.0021233571390080475,0.2055123441273676,0.20702878860710897,0.0,0.06961343658587295,0.06962399510119816,0.039494391811079194,1.4873660499425913e-05,0.42296914328774254,0.5229828908420503,0.9969997281167081,0.8428160203864739,0.9792039248960388,0.01047240993355739,0.010796814461425674,0.010796814461425674,-1.0269078102260495e-11,-1.8603081264193384e-11,True,2.2469036822699366,0.38949928321539923,0.0,1575.7571476909104,2.5022296277959446e-17,8.829066749172053,5.561549412454668,6,0,0,80,0.1,0.5,80,10,17.736187540455834,0.19026240068884553,8.513902841670156,15.980056496387949,-8.036941841440226,15.797606001264363,-17.797151630689104,-0.19478578932541948,-9.489703968563408,-15.127554956677939,9.512885988907012,-14.745678399880013
estimated-subspace-empirical,14,129,3.25,0.195,0.205,0.2081394970447122,0.20833275864516107,0.013332758645161064,0.2103876723629355,0.0020549137177744425,0.20554537378379253,0.2069134381083506,0.0,0.06969081443494828,0.06970064635601367,0.03956785241423239,2.1949694688400384e-05,0.422829218155857,0.5231476863111866,0.9969940354945275,0.8429151311313532,0.9791860502955287,0.016791176847839217,0.019523461162473187,0.019523461162473187,-8.769658817055858e-12,-1.89083511670179e-11,True,2.253708430810662,0.39048593421237376,0.0,1081.6677364775396,3.1080126089379415e-17,9.486583979519411,5.587124298698009,6,0,0,80,0.1,0.5,80,10,17.736208533958358,0.18220990377865032,8.503450356971252,15.95594890258769,-8.037662746889191,15.789663671993173,-17.77568811228536,-0.19783556937393681,-9.49797191293188,-15.14073053298637,9.498487630688007,-14.725668217214096
estimated-subspace-empirical,14,130,3.2750000000000004,0.195,0.205,0.20833275864516115,0.20824771251430457,0.013247712514304566,0.21025980648618464,0.002012093971880069,0.20571639182309417,0.20703274867771415,0.0,0.06972172318202834,0.06973155604428559,0.03970083537790433,1.8974208115411828e-05,0.4228465501386444,0.5234208159055757,0.9969935927421602,0.8435690824094029,0.9791667241354839,0.00426561454421967,0.007491749329229412,0.007491749329229412,-1.8267677699180134e-11,-1.8812161537815684e-11,True,2.2666166147101787,0.3983384975365506,0.0,2340.6707305190325,1.974558093044457e-17,8.24373156774944,5.576171507111982,6,0,0,80,0.1,0.5,80,10,17.70478664823863,0.1846823202910128,8.520391106139968,15.990169014391004,-8.031113034850627,15.7858098314352,-17.790301676137243,-0.19101662816272047,-9.500190480578798,-15.142391897010103,9.5189895020487,-14.735050752738163
estimated-subspace-empirical,14,131,3.3000000000000003,0.195,0.205,0.20824771251430452,0.2080856066644188,0.013085606664418797,0.21012020259778505,0.0020345959333662456,0.2056093154502515,0.20684725272245733,0.0,0.07013100383859215,0.07014141927840314,0.04013711620015826,2.0441270379224008e-05,0.4227373977536134,0.5233498054266766,0.9970020629575554,0.8432060080557635,0.9791752287485695,0.0017445350107785332,0.0036009629687725367,0.0036009629687725367,-1.819782932256217e-11,-1.8744941954428285e-11,True,2.274339598467832,0.39232726619886826,0.0,1887.3221839285054,1.5529469437643404e-17,7.6420914764295365,5.552940597831303,6,0,0,80,0.1,0.5,80,10,17.713005037046752,0.18196085443858975,8.528056024105465,16.01403055613722,-8.030010096165114,15.789819659712105,-17.81809735938214,-0.1990150403915736,-9.485796349919267,-15.122540767544923,9.527078420997821,-14.75358002425968
estimated-subspace-empirical,14,132,3.325,0.195,0.205,0.2080856066644188,0.20806788194326162,0.013067881943261611,0.21021566736113387,0.00214778541787225,0.20544085941928328,0.2067297347521756,0.0,0.07001116547982973,0.07002158614855522,0.03998629520257729,2.9960439763568042e-06,0.42260741673632773,0.5230505339657623,0.9969933693018324,0.8425777548924702,0.9791914393335581,0.00717430738746244,0.010762714782405241,0.010762714782405241,-1.8325556152414416e-11,-1.8886507121523287e-11,True,2.275350080382606,0.3899090800396597,0.0,1904.779433136122,1.3904866443919908e-17,8.892796429088664,5.561197714967994,6,0,0,80,0.1,0.5,80,10,17.68481605005118,0.17065851984658664,8.545821367425146,16.007877749719558,-8.018667337633763,15.766655786865986,-17.819586031904493,-0.2147101653694904,-9.484800605714302,-15.131037547559998,9.544250614834176,-14.76651544695051
estimated-subspace-empirical,14,133,3.35,0.195,0.205,0.20806788194326153,0.20790070946834505,0.01290070946834504,0.21018399484004796,0.0022832853717029145,0.20547828889521466,0.206758810960065,0.0,0.0704610876608323,0.0704721782412132,0.040434349189614034,1.4416626494958042e-05,0.4226381207072396,0.5230952565646029,0.9969810288288813,0.8427974093200691,0.9791932118056739,0.002407869265087315,0.0060809895017044065,0.0060809895017044065,-2.6065988083617358e-18,-1.8632539587296742e-11,True,2.2550827564854883,0.3866436520221489,0.0,1793.707345697331,6.960037514078963e-18,7.8745878695669065,5.547675344859802,6,0,0,80,0.1,0.5,80,10,17.673013372919968,0.17463332315068594,8.557165058918391,16.015022307027735,-8.015973756987995,15.782759128570852,-17.823116116616255,-0.2155726671681477,-9.484799904263431,-15.13535434203185,9.560398244787125,-14.77275338070551
estimated-subspace-empirical,14,134,3.375,0.195,0.205,0.207900709468345,0.20770584552132282,0.012705845521322812,0.21021172540668465,0.002505879885361828,0.20536691216976807,0.20668982725336693,0.0,0.0709133998970019,0.07092543569816824,0.04075598775255487,1.6469105365034773e-05,0.42260843019951344,0.5228985147525486,0.9969814457164525,0.8424650778781914,0.9792099290531655,0.00020389675121897175,0.0038266473589636902,0.0038266473589636902,-1.8728479902989406e-11,-1.8728479902989406e-11,True,2.2767069573902043,0.39154102056727336,0.0,1576.3405720202777,1.0842021724855044e-18,7.939937126800133,5.53578836681556,6,0,0,80,0.1,0.5,80,10,17.66338084491772,0.1747364104347225,8.57359563045635,16.01016324349664,-8.017975977808165,15.796380512007614,-17.81679992122599,-0.2212813695109147,-9.494692273044919,-15.14874207451374,9.573417034862135,-14.775733876794188
estimated-subspace-empirical,14,135,3.4000000000000004,0.195,0.205,0.20770584552132282,0.2076214237144971,0.012621423714497093,0.21025892917760886,0.0026375054631117556,0.20526844886723325,0.20662168193978445,0.0,0.07135319397881372,0.0713662119160949,0.04114308082811669,2.062033701431887e-05,0.42262319235324125,0.5227281554847947,0.9969730571034614,0.8421831614582302,0.9792294154478677,0.003037411265878369,0.006611327880955347,0.006611327880955347,-1.062554490226208e-11,-1.8762504603881658e-11,True,2.3066725662748766,0.39912601635266787,0.0,1892.6821297950207,6.938893903907228e-18,8.526626167862196,5.536875543714783,6,0,0,80,0.1,0.5,80,10,17.634578937097807,0.16340277357111566,8.585512715755254,16.00613468582345,-8.020104120459031,15.781849321217669,-17.824451667222466,-0.23018991859191454,-9.503701300183005,-15.160269000064226,9.58627904758041,-14.786605021599433
estimated-subspace-empirical,14,136,3.4250000000000003,0.195,0.205,0.20762142371449707,0.20748449031960411,0.012484490319604108,0.21028532321397264,0.0028008328943685268,0.20524323887112964,0.20654334600598379,0.0,0.07183323856847558,0.07184704874084766,0.04157066838196324,2.558584600246395e-05,0.42263712052199937,0.5227268228992296,0.9969661886415669,0.8421681497748482,0.9792378576285503,0.002391098331544469,0.0054498242845804805,0.0054498242845804805,-9.219382515941566e-12,-1.8805332862255143e-11,True,2.325946383714674,0.4037980045283994,0.0,922.7422519946305,4.336808689942018e-19,8.073269920242204,5.5253407421748415,6,0,0,80,0.1,0.5,80,10,17.665853706512404,0.15740776409591423,8.591900137383265,15.978549780332818,-8.019810201475554,15.790876158731448,-17.810286391498632,-0.24228132795363772,-9.511360005038497,-15.174269775035956,9.587891840423046,-14.785163169890277
estimated-subspace-empirical,14,137,3.45,0.195,0.205,0.20748449031960406,0.20737931725192515,0.012379317251925148,0.2101881110546226,0.00280879380269744,0.20517138252630376,0.20653753489878507,0.0,0.07205885519004132,0.07207270990938838,0.04162776589107631,1.7408852669035567e-05,0.4226640138357662,0.5225536459073962,0.9969649993541823,0.8419743182509611,0.9792515509680396,0.0012196160228344134,0.004291990538207164,0.004291990538207164,-1.8995363728462582e-11,-1.8995363728462582e-11,True,2.321961988965845,0.40514868974675544,0.0,2345.6172381386245,1.3010426069826053e-18,8.038637996168374,5.5152069024320545,6,0,0,80,0.1,0.5,80,10,17.64360440067738,0.1584268274562204,8.601931160046615,16.005117091964227,-8.025715805070748,15.795924560426894,-17.814239628514137,-0.2325910640541713,-9.520063749836595,-15.18010373569279,9.598763191762025,-14.789025482495317
estimated-subspace-empirical,14,138,3.475,0.195,0.205,0.20737931725192502,0.20724257147175373,0.012242571471753727,0.2100460804534005,0.002803508981646774,0.20506448371505315,0.20632750349205148,0.0,0.07235129570757964,0.07236533052642986,0.041893845706221775,2.1099998198410918e-05,0.42259261144762555,0.5224658754333067,0.9969617656038972,0.8415909143738161,0.9792620682748074,0.0009173957835881423,0.0035107428593143274,0.0035107428593143274,-1.8539706950701015e-11,-1.8798984414192708e-11,True,2.343007130096959,0.4067870259399853,0.0,1881.3663908882975,1.3884562417838567e-17,7.647204819934101,5.494439399331628,6,0,0,80,0.1,0.5,80,10,17.639038470219834,0.15690606145760394,8.612777336955874,16.031842014750648,-8.027425978958822,15.804978081620826,-17.838059807941384,-0.23845926391255576,-9.505810932091437,-15.162941761487264,9.607668880316092,-14.806973239235475
estimated-subspace-empirical,14,139,3.5,0.195,0.205,0.20724257147175373,0.20715030318124966,0.012150303181249655,0.2099582978902973,0.0028079947090476343,0.20490872847450045,0.20621720022153978,0.0,0.0722865725153463,0.07230081846147544,0.04174506586379815,2.8184370892597948e-05,0.4225081944827485,0.522267697610153,0.9969571264881948,0.8409930073945819,0.9792757428528246,0.0007188109461375917,0.003361095930127126,0.003361095930127126,-1.8343584463078437e-11,-1.8825293889270894e-11,True,2.309327245497233,0.3987860464735869,0.0,1826.3717938842556,1.962615573354719e-17,7.90989541149294,5.484426457294814,6,0,0,80,0.1,0.5,80,10,17.631368917560827,0.1510402370157884,8.620700063112736,16.04754611567902,-8.039609700140709,15.806364151234101,-17.835941220782857,-0.23312650465034512,-9.515693024886245,-15.170961620671841,9.614050885327654,-14.81082784222607
estimated-subspace-empirical,14,140,3.5250000000000004,0.195,0.205,0.2071503031812497,0.20717407524439485,0.012174075244394844,0.20993446359378676,0.002760388349391907,0.2048117313136721,0.20611781321991132,0.0,0.07237519509681427,0.07238906177200272,0.041905197587911946,2.3646562636751933e-05,0.42242374990987064,0.5221167925335558,0.9969494855751265,0.8406102120877599,0.9792849696818751,0.00730585341198813,0.009716468946779978,0.009716468946779978,-7.913057559692396e-12,-1.8852519430500878e-11,True,2.3111767563820376,0.4031743111224231,0.0,941.3761673956566,1.3884562417838567e-17,8.395904394192186,5.486240919104104,6,0,0,80,0.1,0.5,80,10,17.627681945895752,0.1557845745174321,8.630263434649832,16.069977183474514,-8.036463040307176,15.80869175163451,-17.834206643725402,-0.2252114781221182,-9.506462382779437,-15.156063475120968,9.618802086323583,-14.80765857043159
estimated-subspace-empirical,14,141,3.5500000000000003,0.195,0.205,0.2071740752443947,0.20720860864938528,0.012208608649385277,0.20989639296900223,0.0026877843196169426,0.20480940784383964,0.20610597805654687,0.0,0.07224590078296605,0.0722593723918127,0.041783883412886254,2.760781489634738e-05,0.42237758703517264,0.5221564855723222,0.9969460402776587,0.8405624734748114,0.9792825924755605,0.007299290863583112,0.009508417636507567,0.009508417636507567,-5.8216550565833015e-12,-1.9000049319814622e-11,True,2.30200244819773,0.39523352249892474,0.0,936.5275531436245,2.5022296277959446e-17,8.280114067054983,5.4860278475078355,6,0,0,80,0.1,0.5,80,10,17.62129144929547,0.1582469976321483,8.62932917748506,16.083402424899344,-8.035592251619779,15.804433976807138,-17.849241404251238,-0.22701322537463217,-9.501724060274759,-15.14634081306032,9.61238412006181,-14.808561877795475
estimated-subspace-empirical,14,142,3.575,0.195,0.205,0.20720860864938523,0.2073731987532439,0.012373198753243886,0.20993794827438955,0.0025647495211456595,0.20480674179653938,0.20603992080322617,0.0,0.07214527921030715,0.07215863636703326,0.041603308682143895,2.5265230123394166e-05,0.4223365328478765,0.5222443272258475,0.9969490187443336,0.8405236349829498,0.9792791391350615,0.010667879242663159,0.012119227517367848,0.012119227517367848,-1.8698695218382306e-11,-1.8915679542902936e-11,True,2.329346682563759,0.3988977395691572,0.0,1793.3520127987902,6.952433221959954e-18,8.9790403155193,5.501249609282677,6,0,0,80,0.1,0.5,80,10,17.624623497249356,0.17403637386735066,8.609197441337503,16.084987285325667,-8.029079105952338,15.818595289686977,-17.843114174311417,-0.21361009194094127,-9.4988461669092,-15.134283476653284,9.599128162781591,-14.788394135396711
estimated-subspace-empirical,14,143,3.6,0.195,0.205,0.20737319875324386,0.20752981990252906,0.012529819902529049,0.20975019723568478,0.002220377333155721,0.20491918601256517,0.2061400028786348,0.0,0.07228310788421986,0.07229618709387348,0.041468599174905675,8.537043030558563e-06,0.4223451697583883,0.5224118312037069,0.996949617489562,0.8409720516032864,0.9792626801246757,0.00446722261066886,0.006062573174320051,0.006062573174320051,-1.838717921483092e-11,-1.900773679301785e-11,True,2.334541715421744,0.39868073747684357,0.0,2288.6617994686944,3.9273867486854066e-17,8.32245943753934,5.4980950045364025,6,0,0,80,0.1,0.5,80,10,17.644137389171643,0.16204487039791146,8.60372509095202,16.097677876758524,-8.02932176581098,15.815826210322392,-17.860249347585313,-0.22159795920022762,-9.485659141494077,-15.138093263234717,9.574295621219356,-14.773368553748158
estimated-subspace-empirical,14,144,3.625,0.195,0.205,0.20752981990252906,0.2075553031173144,0.012555303117314398,0.20972714589074232,0.002171842773427912,0.20491258990550434,0.20609804481829166,0.0,0.07176159288728745,0.0717748774377886,0.04103953938367689,2.2189545274341677e-05,0.4221906028346404,0.5224785507385044,0.9969588940502637,0.8408150498016851,0.9792470180097471,0.006321619722309382,0.007977283145604124,0.007977283145604124,-1.8492713960749138e-11,-1.8740719896842274e-11,True,2.319249531838771,0.4024624339049799,0.0,1846.3476077275882,6.952433221959954e-18,8.412257893192058,5.496764630346141,6,0,0,80,0.1,0.5,80,10,17.671460021334422,0.16639886922635103,8.583192979850725,16.077084851344267,-8.025890094414803,15.838119746502375,-17.85359947355363,-0.21287983186697046,-9.47912671469445,-15.136908731400572,9.575971633539979,-14.76505803816166
estimated-subspace-empirical,14,145,3.6500000000000004,0.195,0.205,0.20755530311731446,0.20777125908769384,0.012771259087693831,0.20972439705434326,0.001953137966649421,0.20491464439783358,0.20616387733446256,0.0,0.07211139789620928,0.07212463279493467,0.04109146210274991,8.589659003892548e-06,0.422138239846615,0.5223779033198098,0.99695683502552,0.8409018898715015,0.9792444696882685,0.013144528783284839,0.013676538746172388,0.013676538746172388,-1.0135358970074172e-11,-1.903994523119337e-11,True,2.317312924591344,0.39963275783083696,0.0,1417.8957805432897,6.952433221959954e-18,9.089139865351815,5.514408918881274,6,0,0,80,0.1,0.5,80,10,17.66932663639819,0.16777318820389145,8.562666837772621,16.081007965862852,-8.034101251671775,15.845608574632605,-17.844515557393507,-0.20210119066118346,-9.482602691979906,-15.138450985057958,9.551646330799905,-14.74141583338343
estimated-subspace-empirical,14,146,3.6750000000000003,0.195,0.205,0.20777125908769384,0.20763558940843463,0.012635589408434622,0.20967832575969303,0.0020427363512584007,0.20503430979171489,0.20621009384425087,0.0,0.07182671544818103,0.07183977969153424,0.040930830690912814,5.210800725717708e-06,0.42207455421811724,0.5226099849955362,0.9969553436919071,0.8412917053611302,0.9792228740912307,0.0021361158927856432,0.0043551662821581,0.0043551662821581,-1.8141074198417285e-11,-1.9011189616462877e-11,True,2.3424298165139463,0.4006294499221264,0.0,2146.666379700552,1.3904866443919908e-17,8.106116881517288,5.500555908033168,6,0,0,80,0.1,0.5,80,10,17.66603872457347,0.16393424388427746,8.575749724712237,16.102216269223145,-8.032767179916503,15.841412661482334,-17.874473605086834,-0.21227971519346298,-9.459786574514624,-15.10450851938728,9.565111930399443,-14.767185615613746
estimated-subspace-empirical,14,147,3.7,0.195,0.205,0.20763558940843466,0.20751357215302105,0.01251357215302104,0.20968207842222705,0.0021685062692060053,0.20493036639909323,0.20617297774352,0.0,0.07151767123161507,0.07153071502828952,0.040753144253981785,1.0388250012652289e-05,0.4220138482255139,0.5224058204358163,0.9969636991645345,0.8408733169096768,0.9792364410591565,0.0023836824835594015,0.004697670489146,0.004697670489146,-1.886271084851822e-11,-1.8939296401412087e-11,True,2.329204968899799,0.39550979419957694,0.0,2239.828417859724,3.105893887528681e-17,8.300713833457577,5.49212086810831,6,0,0,80,0.1,0.5,80,10,17.66119635757783,0.15892113208642977,8.58794262210532,16.11778953280836,-8.031268363276247,15.838239160375519,-17.901544984224845,-0.22352296775150418,-9.43420041789504,-15.06770867512871,9.578643310196814,-14.792589732555712
estimated-subspace-empirical,14,148,3.725,0.195,0.205,0.20751357215302102,0.2074105012817112,0.0124105012817112,0.20969859902947663,0.002288097747765422,0.20485751907093544,0.20618304736715737,0.0,0.07125236579559587,0.07126541904637763,0.0405998726875456,1.7041314511816657e-05,0.42199335488191625,0.5222250316851645,0.9969577569495868,0.840586163473023,0.9792486427846979,0.002931025661147143,0.005190978498032649,0.005190978498032649,-1.8187381576217893e-11,-1.903862069567537e-11,True,2.316079469654811,0.39329436525902606,0.0,2240.234295595379,1.963094669071206e-17,8.37071193015879,5.4867694790747255,6,0,0,80,0.1,0.5,80,10,17.658066860781133,0.15235139164114558,8.599097461544192,16.129422696634382,-8.029600635132708,15.832192647941888,-17.926390189646156,-0.23503835716093663,-9.409168005231692,-15.03260546176178,9.591302218760319,-14.817030312233973
estimated-subspace-empirical,14,149,3.75,0.195,0.205,0.20741050128171123,0.20729811888678795,0.012298118886787945,0.20970791405358596,0.002409795166798012,0.20480136344225056,0.20620230565350856,0.0,0.07101655609785802,0.0710294936887195,0.04046623034374603,2.354262969764718e-05,0.4219955346193158,0.522086097783208,0.9969544232388483,0.8403655328527264,0.9792589498718289,0.0023823359805287955,0.004725875922122998,0.004725875922122998,-1.858851352010615e-11,-1.901054302662906e-11,True,2.298126212555274,0.3896137896747106,0.0,2201.0437550247016,6.992893892674703e-18,8.277803953881973,5.48085460194289,6,0,0,80,0.1,0.5,80,10,17.655934550241074,0.14675951869054446,8.609421582924202,16.14007221124444,-8.02848841747596,15.82906656005356,-17.948957557990745,-0.2452409737570157,-9.386366225246652,-15.001160153775732,9.603612756272858,-14.839341366614644
estimated-subspace-empirical,14,150,3.7750000000000004,0.195,0.205,0.207298118886788,0.20720286925083573,0.012202869250835718,0.209722842076343,0.002519972825507283,0.20473651343058608,0.2062117703399037,0.0,0.07086326586419488,0.07087608547980209,0.04038180486059777,2.768216616112962e-05,0.42200541717486845,0.5219437148007703,0.9969524455387105,0.8401232187128734,0.9792701881113212,0.0028018851089156895,0.005078293247581302,0.005078293247581302,-1.8504514493542614e-11,-1.8820968315213088e-11,True,2.2908271276575327,0.38843008373102356,0.0,2212.3456498396827,1.393864076242399e-17,8.336908443934599,5.477176114361551,6,0,0,80,0.1,0.5,80,10,17.65487862257637,0.14044132688307917,8.61903442671067,16.148896142687146,-8.027327015424545,15.823525048181908,-17.970188893785004,-0.25524841005478094,-9.364112555025,-14.970571970557595,9.615056014711827,-14.860733303506196
estimated-subspace-empirical,14,151,3.8000000000000003,0.195,0.205,0.20720286925083573,0.2070601296334718,0.012060129633471806,0.20994724682967988,0.002887117196208072,0.2046840318678489,0.20622524464705422,0.0,0.07071384837660091,0.07072643767562717,0.04030029635787633,3.21023599030221e-05,0.42202571221594987,0.5218312404022635,0.9969500945245492,0.8399261153012187,0.9792797130749165,0.0004814531290738538,0.003576356859959742,0.003576356859959742,-1.8982282589007488e-11,-1.8982282589007488e-11,True,2.2953825518798645,0.3972255874219492,0.0,2534.9109292674016,1.3010426069826053e-18,8.68693671255984,5.481700698211964,6,0,0,80,0.1,0.5,80,10,17.652041377729173,0.14629415826165335,8.60765655135754,16.119043219439412,-8.024264856963564,15.840266367079783,-17.986231812358653,-0.26169128210804643,-9.34365434064278,-14.9426070472513,9.626641225981038,-14.876650034343204
estimated-subspace-empirical,14,152,3.825,0.195,0.205,0.2070601296334718,0.20695433615335548,0.011954336153355477,0.20987980259567657,0.002925466442321084,0.20470579889149595,0.20648305848143678,0.0,0.07113713693387048,0.07115031750628838,0.040515996026329104,1.6619654630259605e-05,0.4221756927738358,0.5216431084501647,0.9969466102145339,0.8401587390307605,0.9792939870366528,0.0018494199194707896,0.004135174507326554,0.004135174507326554,-1.8953863417184952e-11,-1.8953863417184952e-11,True,2.284609609514681,0.39105340797844956,0.0,1968.7578127007098,2.7758963540648015e-17,7.942006447582216,5.471355799690704,6,0,0,80,0.1,0.5,80,10,17.657606074694165,0.14083731505744548,8.618148680254158,16.132880616354505,-8.023541195745992,15.835212886277304,-18.002113990183716,-0.2692447061869102,-9.330777911746399,-14.926398425072513,9.635799529296868,-14.89276908517314
